"GEO_ID","NAME","B25004_001E","B25004_001M","B25004_001MA","B25004_001EA","B25004_002E","B25004_002M","B25004_002MA","B25004_002EA","B25004_003E","B25004_003M","B25004_003MA","B25004_003EA","B25004_004E","B25004_004M","B25004_004MA","B25004_004EA","B25004_005E","B25004_005M","B25004_005MA","B25004_005EA","B25004_006E","B25004_006M","B25004_006MA","B25004_006EA","B25004_007E","B25004_007M","B25004_007MA","B25004_007EA","B25004_008E","B25004_008M","B25004_008MA","B25004_008EA",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Annotation of Margin of Error!!Total","Annotation of Estimate!!Total","Estimate!!Total!!For rent","Margin of Error!!Total!!For rent","Annotation of Margin of Error!!Total!!For rent","Annotation of Estimate!!Total!!For rent","Estimate!!Total!!Rented, not occupied","Margin of Error!!Total!!Rented, not occupied","Annotation of Margin of Error!!Total!!Rented, not occupied","Annotation of Estimate!!Total!!Rented, not occupied","Estimate!!Total!!For sale only","Margin of Error!!Total!!For sale only","Annotation of Margin of Error!!Total!!For sale only","Annotation of Estimate!!Total!!For sale only","Estimate!!Total!!Sold, not occupied","Margin of Error!!Total!!Sold, not occupied","Annotation of Margin of Error!!Total!!Sold, not occupied","Annotation of Estimate!!Total!!Sold, not occupied","Estimate!!Total!!For seasonal, recreational, or occasional use","Margin of Error!!Total!!For seasonal, recreational, or occasional use","Annotation of Margin of Error!!Total!!For seasonal, recreational, or occasional use","Annotation of Estimate!!Total!!For seasonal, recreational, or occasional use","Estimate!!Total!!For migrant workers","Margin of Error!!Total!!For migrant workers","Annotation of Margin of Error!!Total!!For migrant workers","Annotation of Estimate!!Total!!For migrant workers","Estimate!!Total!!Other vacant","Margin of Error!!Total!!Other vacant","Annotation of Margin of Error!!Total!!Other vacant","Annotation of Estimate!!Total!!Other vacant",
"1500000US240317013123","Block Group 3, Census Tract 7013.12, Montgomery County, Maryland","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240317013124","Block Group 4, Census Tract 7013.12, Montgomery County, Maryland","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240317013131","Block Group 1, Census Tract 7013.13, Montgomery County, Maryland","16","19","null","null","0","12","null","null","10","17","null","null","6","9","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240317013132","Block Group 2, Census Tract 7013.13, Montgomery County, Maryland","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240317013141","Block Group 1, Census Tract 7013.14, Montgomery County, Maryland","25","38","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","25","38","null","null",
"1500000US240317013142","Block Group 2, Census Tract 7013.14, Montgomery County, Maryland","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240317013151","Block Group 1, Census Tract 7013.15, Montgomery County, Maryland","24","37","null","null","0","12","null","null","0","12","null","null","0","12","null","null","24","37","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240317013152","Block Group 2, Census Tract 7013.15, Montgomery County, Maryland","59","49","null","null","29","47","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","30","50","null","null",
"1500000US240317013161","Block Group 1, Census Tract 7013.16, Montgomery County, Maryland","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240317013162","Block Group 2, Census Tract 7013.16, Montgomery County, Maryland","81","80","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","81","80","null","null",
"1500000US240317013171","Block Group 1, Census Tract 7013.17, Montgomery County, Maryland","6","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","6","12","null","null",
"1500000US240317013172","Block Group 2, Census Tract 7013.17, Montgomery County, Maryland","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240317013173","Block Group 3, Census Tract 7013.17, Montgomery County, Maryland","14","15","null","null","0","12","null","null","0","12","null","null","0","12","null","null","7","11","null","null","7","11","null","null","0","12","null","null","0","12","null","null",
"1500000US240317014071","Block Group 1, Census Tract 7014.07, Montgomery County, Maryland","27","40","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","27","40","null","null",
"1500000US240317014072","Block Group 2, Census Tract 7014.07, Montgomery County, Maryland","11","17","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","11","17","null","null",
"1500000US240317014073","Block Group 3, Census Tract 7014.07, Montgomery County, Maryland","11","16","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","11","16","null","null","0","12","null","null","0","12","null","null",
"1500000US240317014081","Block Group 1, Census Tract 7014.08, Montgomery County, Maryland","17","28","null","null","17","28","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240317014082","Block Group 2, Census Tract 7014.08, Montgomery County, Maryland","15","23","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","15","23","null","null","0","12","null","null","0","12","null","null",
"1500000US240317014083","Block Group 3, Census Tract 7014.08, Montgomery County, Maryland","16","25","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","16","25","null","null","0","12","null","null","0","12","null","null",
"1500000US240317014084","Block Group 4, Census Tract 7014.08, Montgomery County, Maryland","107","74","null","null","58","66","null","null","0","12","null","null","33","44","null","null","0","12","null","null","0","12","null","null","0","12","null","null","16","26","null","null",
"1500000US240317014091","Block Group 1, Census Tract 7014.09, Montgomery County, Maryland","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240317014092","Block Group 2, Census Tract 7014.09, Montgomery County, Maryland","50","50","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","50","50","null","null",
"1500000US240317014093","Block Group 3, Census Tract 7014.09, Montgomery County, Maryland","10","15","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","10","15","null","null","0","12","null","null","0","12","null","null",
"1500000US240317014101","Block Group 1, Census Tract 7014.10, Montgomery County, Maryland","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240317014102","Block Group 2, Census Tract 7014.10, Montgomery County, Maryland","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240317014103","Block Group 3, Census Tract 7014.10, Montgomery County, Maryland","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240317014141","Block Group 1, Census Tract 7014.14, Montgomery County, Maryland","46","72","null","null","0","12","null","null","0","12","null","null","46","72","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240317014142","Block Group 2, Census Tract 7014.14, Montgomery County, Maryland","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240317014143","Block Group 3, Census Tract 7014.14, Montgomery County, Maryland","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240317014144","Block Group 4, Census Tract 7014.14, Montgomery County, Maryland","15","25","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","15","25","null","null",
"1500000US240317014151","Block Group 1, Census Tract 7014.15, Montgomery County, Maryland","123","127","null","null","0","12","null","null","59","89","null","null","64","90","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240317014152","Block Group 2, Census Tract 7014.15, Montgomery County, Maryland","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240317014153","Block Group 3, Census Tract 7014.15, Montgomery County, Maryland","13","22","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","13","22","null","null",
"1500000US240317014154","Block Group 4, Census Tract 7014.15, Montgomery County, Maryland","46","68","null","null","0","12","null","null","0","12","null","null","46","68","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240317014155","Block Group 5, Census Tract 7014.15, Montgomery County, Maryland","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240317014171","Block Group 1, Census Tract 7014.17, Montgomery County, Maryland","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240317014172","Block Group 2, Census Tract 7014.17, Montgomery County, Maryland","12","20","null","null","0","12","null","null","12","20","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240317014173","Block Group 3, Census Tract 7014.17, Montgomery County, Maryland","147","114","null","null","147","114","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240317014174","Block Group 4, Census Tract 7014.17, Montgomery County, Maryland","59","72","null","null","47","70","null","null","12","20","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240317014181","Block Group 1, Census Tract 7014.18, Montgomery County, Maryland","40","46","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","40","46","null","null",
"1500000US240317014201","Block Group 1, Census Tract 7014.20, Montgomery County, Maryland","193","144","null","null","107","107","null","null","43","68","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","43","68","null","null",
"1500000US240317014202","Block Group 2, Census Tract 7014.20, Montgomery County, Maryland","14","23","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","14","23","null","null","0","12","null","null","0","12","null","null",
"1500000US240317014203","Block Group 3, Census Tract 7014.20, Montgomery County, Maryland","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240317014204","Block Group 4, Census Tract 7014.20, Montgomery County, Maryland","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240317014211","Block Group 1, Census Tract 7014.21, Montgomery County, Maryland","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240317014221","Block Group 1, Census Tract 7014.22, Montgomery County, Maryland","73","62","null","null","51","51","null","null","0","12","null","null","0","12","null","null","0","12","null","null","22","36","null","null","0","12","null","null","0","12","null","null",
"1500000US240317014222","Block Group 2, Census Tract 7014.22, Montgomery County, Maryland","21","33","null","null","21","33","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240317014231","Block Group 1, Census Tract 7014.23, Montgomery County, Maryland","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240317014232","Block Group 2, Census Tract 7014.23, Montgomery County, Maryland","40","40","null","null","40","40","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240317014233","Block Group 3, Census Tract 7014.23, Montgomery County, Maryland","22","36","null","null","22","36","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240317015031","Block Group 1, Census Tract 7015.03, Montgomery County, Maryland","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240317015032","Block Group 2, Census Tract 7015.03, Montgomery County, Maryland","105","109","null","null","57","79","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","48","77","null","null",
"1500000US240317015033","Block Group 3, Census Tract 7015.03, Montgomery County, Maryland","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240317015034","Block Group 4, Census Tract 7015.03, Montgomery County, Maryland","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240317015051","Block Group 1, Census Tract 7015.05, Montgomery County, Maryland","23","35","null","null","23","35","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240317015052","Block Group 2, Census Tract 7015.05, Montgomery County, Maryland","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240317015053","Block Group 3, Census Tract 7015.05, Montgomery County, Maryland","57","69","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","57","69","null","null",
"1500000US240317015061","Block Group 1, Census Tract 7015.06, Montgomery County, Maryland","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240317015062","Block Group 2, Census Tract 7015.06, Montgomery County, Maryland","21","24","null","null","0","12","null","null","0","12","null","null","21","24","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240317015063","Block Group 3, Census Tract 7015.06, Montgomery County, Maryland","30","29","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","30","29","null","null",
"1500000US240317015071","Block Group 1, Census Tract 7015.07, Montgomery County, Maryland","14","20","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","14","20","null","null",
"1500000US240317015072","Block Group 2, Census Tract 7015.07, Montgomery County, Maryland","20","32","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","20","32","null","null","0","12","null","null","0","12","null","null",
"1500000US240317015073","Block Group 3, Census Tract 7015.07, Montgomery County, Maryland","26","41","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","26","41","null","null",
"1500000US240317015081","Block Group 1, Census Tract 7015.08, Montgomery County, Maryland","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240317015082","Block Group 2, Census Tract 7015.08, Montgomery County, Maryland","20","30","null","null","20","30","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240317015083","Block Group 3, Census Tract 7015.08, Montgomery County, Maryland","69","59","null","null","22","32","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","47","53","null","null",
"1500000US240317015091","Block Group 1, Census Tract 7015.09, Montgomery County, Maryland","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240317015092","Block Group 2, Census Tract 7015.09, Montgomery County, Maryland","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240317015093","Block Group 3, Census Tract 7015.09, Montgomery County, Maryland","32","51","null","null","32","51","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240317015094","Block Group 4, Census Tract 7015.09, Montgomery County, Maryland","86","82","null","null","49","60","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","37","58","null","null",
"1500000US240317016011","Block Group 1, Census Tract 7016.01, Montgomery County, Maryland","19","19","null","null","8","9","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","11","18","null","null",
"1500000US240317016021","Block Group 1, Census Tract 7016.02, Montgomery County, Maryland","15","23","null","null","15","23","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240317016022","Block Group 2, Census Tract 7016.02, Montgomery County, Maryland","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240317016023","Block Group 3, Census Tract 7016.02, Montgomery County, Maryland","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240317016024","Block Group 4, Census Tract 7016.02, Montgomery County, Maryland","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240317017011","Block Group 1, Census Tract 7017.01, Montgomery County, Maryland","53","55","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","53","55","null","null",
"1500000US240317017012","Block Group 2, Census Tract 7017.01, Montgomery County, Maryland","58","65","null","null","31","47","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","27","43","null","null",
"1500000US240317017013","Block Group 3, Census Tract 7017.01, Montgomery County, Maryland","11","17","null","null","11","17","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240317017021","Block Group 1, Census Tract 7017.02, Montgomery County, Maryland","75","43","null","null","11","11","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","64","41","null","null",
"1500000US240317017031","Block Group 1, Census Tract 7017.03, Montgomery County, Maryland","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240317017032","Block Group 2, Census Tract 7017.03, Montgomery County, Maryland","16","26","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","16","26","null","null",
"1500000US240317017033","Block Group 3, Census Tract 7017.03, Montgomery County, Maryland","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240317017041","Block Group 1, Census Tract 7017.04, Montgomery County, Maryland","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240317017042","Block Group 2, Census Tract 7017.04, Montgomery County, Maryland","23","38","null","null","0","12","null","null","23","38","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240317018001","Block Group 1, Census Tract 7018, Montgomery County, Maryland","61","65","null","null","26","40","null","null","0","12","null","null","0","12","null","null","0","12","null","null","35","53","null","null","0","12","null","null","0","12","null","null",
"1500000US240317018002","Block Group 2, Census Tract 7018, Montgomery County, Maryland","10","16","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","10","16","null","null",
"1500000US240317018003","Block Group 3, Census Tract 7018, Montgomery County, Maryland","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240317018004","Block Group 4, Census Tract 7018, Montgomery County, Maryland","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240317019001","Block Group 1, Census Tract 7019, Montgomery County, Maryland","70","61","null","null","48","54","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","22","35","null","null",
"1500000US240317019002","Block Group 2, Census Tract 7019, Montgomery County, Maryland","49","54","null","null","29","43","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","20","33","null","null",
"1500000US240317019003","Block Group 3, Census Tract 7019, Montgomery County, Maryland","28","35","null","null","21","33","null","null","0","12","null","null","7","11","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240317020001","Block Group 1, Census Tract 7020, Montgomery County, Maryland","23","37","null","null","23","37","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240317020002","Block Group 2, Census Tract 7020, Montgomery County, Maryland","9","13","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","9","13","null","null","0","12","null","null","0","12","null","null",
"1500000US240317020003","Block Group 3, Census Tract 7020, Montgomery County, Maryland","41","45","null","null","0","12","null","null","0","12","null","null","20","32","null","null","0","12","null","null","0","12","null","null","0","12","null","null","21","33","null","null",
"1500000US240317021011","Block Group 1, Census Tract 7021.01, Montgomery County, Maryland","9","13","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","9","13","null","null",
"1500000US240317021012","Block Group 2, Census Tract 7021.01, Montgomery County, Maryland","28","35","null","null","7","11","null","null","0","12","null","null","21","33","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240317021013","Block Group 3, Census Tract 7021.01, Montgomery County, Maryland","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240317021014","Block Group 4, Census Tract 7021.01, Montgomery County, Maryland","17","27","null","null","17","27","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240317021021","Block Group 1, Census Tract 7021.02, Montgomery County, Maryland","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240317021022","Block Group 2, Census Tract 7021.02, Montgomery County, Maryland","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240317021023","Block Group 3, Census Tract 7021.02, Montgomery County, Maryland","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240317022001","Block Group 1, Census Tract 7022, Montgomery County, Maryland","4","7","null","null","0","12","null","null","4","7","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240317022002","Block Group 2, Census Tract 7022, Montgomery County, Maryland","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240317022003","Block Group 3, Census Tract 7022, Montgomery County, Maryland","20","30","null","null","20","30","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240317022004","Block Group 4, Census Tract 7022, Montgomery County, Maryland","13","20","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","13","20","null","null",
"1500000US240317023011","Block Group 1, Census Tract 7023.01, Montgomery County, Maryland","59","45","null","null","19","32","null","null","0","12","null","null","0","12","null","null","0","12","null","null","22","34","null","null","0","12","null","null","18","29","null","null",
"1500000US240317023012","Block Group 2, Census Tract 7023.01, Montgomery County, Maryland","23","19","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","9","15","null","null","0","12","null","null","14","20","null","null",
"1500000US240317023021","Block Group 1, Census Tract 7023.02, Montgomery County, Maryland","7","12","null","null","7","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240317023022","Block Group 2, Census Tract 7023.02, Montgomery County, Maryland","40","39","null","null","9","14","null","null","0","12","null","null","0","12","null","null","0","12","null","null","7","11","null","null","0","12","null","null","24","35","null","null",
"1500000US240317023023","Block Group 3, Census Tract 7023.02, Montgomery County, Maryland","43","47","null","null","43","47","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240317024011","Block Group 1, Census Tract 7024.01, Montgomery County, Maryland","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240317024012","Block Group 2, Census Tract 7024.01, Montgomery County, Maryland","61","45","null","null","0","12","null","null","19","29","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","42","37","null","null",
"1500000US240317024021","Block Group 1, Census Tract 7024.02, Montgomery County, Maryland","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240317024022","Block Group 2, Census Tract 7024.02, Montgomery County, Maryland","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240317024023","Block Group 3, Census Tract 7024.02, Montgomery County, Maryland","46","55","null","null","32","51","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","14","22","null","null",
"1500000US240317025001","Block Group 1, Census Tract 7025, Montgomery County, Maryland","123","100","null","null","123","100","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240317025002","Block Group 2, Census Tract 7025, Montgomery County, Maryland","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240317025003","Block Group 3, Census Tract 7025, Montgomery County, Maryland","224","138","null","null","180","120","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","44","71","null","null",
"1500000US240317025004","Block Group 4, Census Tract 7025, Montgomery County, Maryland","117","108","null","null","107","106","null","null","0","12","null","null","10","18","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240317026011","Block Group 1, Census Tract 7026.01, Montgomery County, Maryland","105","107","null","null","93","105","null","null","12","21","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240317026012","Block Group 2, Census Tract 7026.01, Montgomery County, Maryland","30","46","null","null","30","46","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240317026013","Block Group 3, Census Tract 7026.01, Montgomery County, Maryland","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240317026014","Block Group 4, Census Tract 7026.01, Montgomery County, Maryland","216","143","null","null","172","129","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","44","69","null","null",
"1500000US240317026021","Block Group 1, Census Tract 7026.02, Montgomery County, Maryland","35","55","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","35","55","null","null",
