"GEO_ID","NAME","B19301_001E","B19301_001EA","B19301_001M","B19301_001MA",
"1500000US240037012002","Block Group 2, Census Tract 7012, Anne Arundel County, Maryland","74615","null","16458","null",
"1500000US240037012003","Block Group 3, Census Tract 7012, Anne Arundel County, Maryland","45172","null","6431","null",
"1500000US240037012004","Block Group 4, Census Tract 7012, Anne Arundel County, Maryland","48730","null","8456","null",
"1500000US240037013001","Block Group 1, Census Tract 7013, Anne Arundel County, Maryland","62853","null","18833","null",
"1500000US240037013002","Block Group 2, Census Tract 7013, Anne Arundel County, Maryland","75836","null","15945","null",
"1500000US240037013003","Block Group 3, Census Tract 7013, Anne Arundel County, Maryland","45234","null","11968","null",
"1500000US240037013004","Block Group 4, Census Tract 7013, Anne Arundel County, Maryland","58577","null","20555","null",
"1500000US240037014001","Block Group 1, Census Tract 7014, Anne Arundel County, Maryland","56238","null","18449","null",
"1500000US240037014002","Block Group 2, Census Tract 7014, Anne Arundel County, Maryland","59039","null","10449","null",
"1500000US240037021001","Block Group 1, Census Tract 7021, Anne Arundel County, Maryland","50047","null","9847","null",
"1500000US240037021002","Block Group 2, Census Tract 7021, Anne Arundel County, Maryland","93551","null","42047","null",
"1500000US240037021003","Block Group 3, Census Tract 7021, Anne Arundel County, Maryland","82989","null","27300","null",
"1500000US240037021004","Block Group 4, Census Tract 7021, Anne Arundel County, Maryland","79964","null","46520","null",
"1500000US240037021005","Block Group 5, Census Tract 7021, Anne Arundel County, Maryland","71493","null","47652","null",
"1500000US240037022041","Block Group 1, Census Tract 7022.04, Anne Arundel County, Maryland","68850","null","9130","null",
"1500000US240037022042","Block Group 2, Census Tract 7022.04, Anne Arundel County, Maryland","51634","null","6397","null",
"1500000US240037022051","Block Group 1, Census Tract 7022.05, Anne Arundel County, Maryland","59776","null","7526","null",
"1500000US240037022052","Block Group 2, Census Tract 7022.05, Anne Arundel County, Maryland","48279","null","8952","null",
"1500000US240037022053","Block Group 3, Census Tract 7022.05, Anne Arundel County, Maryland","60667","null","13296","null",
"1500000US240037022061","Block Group 1, Census Tract 7022.06, Anne Arundel County, Maryland","42107","null","6211","null",
"1500000US240037022062","Block Group 2, Census Tract 7022.06, Anne Arundel County, Maryland","37032","null","4668","null",
"1500000US240037022063","Block Group 3, Census Tract 7022.06, Anne Arundel County, Maryland","53264","null","9270","null",
"1500000US240037022081","Block Group 1, Census Tract 7022.08, Anne Arundel County, Maryland","51378","null","5906","null",
"1500000US240037022082","Block Group 2, Census Tract 7022.08, Anne Arundel County, Maryland","46747","null","7210","null",
"1500000US240037022091","Block Group 1, Census Tract 7022.09, Anne Arundel County, Maryland","56023","null","6531","null",
"1500000US240037022092","Block Group 2, Census Tract 7022.09, Anne Arundel County, Maryland","55708","null","8624","null",
"1500000US240037022093","Block Group 3, Census Tract 7022.09, Anne Arundel County, Maryland","61541","null","11714","null",
"1500000US240037023001","Block Group 1, Census Tract 7023, Anne Arundel County, Maryland","57247","null","16554","null",
"1500000US240037023002","Block Group 2, Census Tract 7023, Anne Arundel County, Maryland","78001","null","13253","null",
"1500000US240037023003","Block Group 3, Census Tract 7023, Anne Arundel County, Maryland","64509","null","11069","null",
"1500000US240037023004","Block Group 4, Census Tract 7023, Anne Arundel County, Maryland","48034","null","6026","null",
"1500000US240037024021","Block Group 1, Census Tract 7024.02, Anne Arundel County, Maryland","43231","null","9187","null",
"1500000US240037024022","Block Group 2, Census Tract 7024.02, Anne Arundel County, Maryland","72592","null","9972","null",
"1500000US240037024023","Block Group 3, Census Tract 7024.02, Anne Arundel County, Maryland","75940","null","14058","null",
"1500000US240037025001","Block Group 1, Census Tract 7025, Anne Arundel County, Maryland","55112","null","15745","null",
"1500000US240037025002","Block Group 2, Census Tract 7025, Anne Arundel County, Maryland","33912","null","8451","null",
"1500000US240037025003","Block Group 3, Census Tract 7025, Anne Arundel County, Maryland","29861","null","5265","null",
"1500000US240037025004","Block Group 4, Census Tract 7025, Anne Arundel County, Maryland","77450","null","19490","null",
"1500000US240037026011","Block Group 1, Census Tract 7026.01, Anne Arundel County, Maryland","59267","null","34286","null",
"1500000US240037026012","Block Group 2, Census Tract 7026.01, Anne Arundel County, Maryland","49637","null","10589","null",
"1500000US240037026013","Block Group 3, Census Tract 7026.01, Anne Arundel County, Maryland","47674","null","14982","null",
"1500000US240037026014","Block Group 4, Census Tract 7026.01, Anne Arundel County, Maryland","64331","null","17611","null",
"1500000US240037026015","Block Group 5, Census Tract 7026.01, Anne Arundel County, Maryland","36866","null","9184","null",
"1500000US240037026021","Block Group 1, Census Tract 7026.02, Anne Arundel County, Maryland","79790","null","17199","null",
"1500000US240037026022","Block Group 2, Census Tract 7026.02, Anne Arundel County, Maryland","83955","null","14529","null",
"1500000US240037026023","Block Group 3, Census Tract 7026.02, Anne Arundel County, Maryland","56201","null","15259","null",
"1500000US240037027011","Block Group 1, Census Tract 7027.01, Anne Arundel County, Maryland","32601","null","7335","null",
"1500000US240037027012","Block Group 2, Census Tract 7027.01, Anne Arundel County, Maryland","65554","null","11988","null",
"1500000US240037027013","Block Group 3, Census Tract 7027.01, Anne Arundel County, Maryland","70819","null","12141","null",
"1500000US240037027021","Block Group 1, Census Tract 7027.02, Anne Arundel County, Maryland","84188","null","19914","null",
"1500000US240037027022","Block Group 2, Census Tract 7027.02, Anne Arundel County, Maryland","77100","null","6467","null",
"1500000US240037061011","Block Group 1, Census Tract 7061.01, Anne Arundel County, Maryland","95189","null","15511","null",
"1500000US240037061012","Block Group 2, Census Tract 7061.01, Anne Arundel County, Maryland","40359","null","8185","null",
"1500000US240037061013","Block Group 3, Census Tract 7061.01, Anne Arundel County, Maryland","14596","null","4191","null",
"1500000US240037063011","Block Group 1, Census Tract 7063.01, Anne Arundel County, Maryland","50784","null","13334","null",
"1500000US240037063012","Block Group 2, Census Tract 7063.01, Anne Arundel County, Maryland","37469","null","8874","null",
"1500000US240037063013","Block Group 3, Census Tract 7063.01, Anne Arundel County, Maryland","106901","null","34539","null",
"1500000US240037063021","Block Group 1, Census Tract 7063.02, Anne Arundel County, Maryland","58335","null","12864","null",
"1500000US240037063022","Block Group 2, Census Tract 7063.02, Anne Arundel County, Maryland","75795","null","20205","null",
"1500000US240037063023","Block Group 3, Census Tract 7063.02, Anne Arundel County, Maryland","87932","null","14326","null",
"1500000US240037064011","Block Group 1, Census Tract 7064.01, Anne Arundel County, Maryland","27183","null","7116","null",
"1500000US240037064012","Block Group 2, Census Tract 7064.01, Anne Arundel County, Maryland","30930","null","7145","null",
"1500000US240037064013","Block Group 3, Census Tract 7064.01, Anne Arundel County, Maryland","29931","null","10034","null",
"1500000US240037064021","Block Group 1, Census Tract 7064.02, Anne Arundel County, Maryland","90212","null","28341","null",
"1500000US240037064022","Block Group 2, Census Tract 7064.02, Anne Arundel County, Maryland","35339","null","6007","null",
"1500000US240037065001","Block Group 1, Census Tract 7065, Anne Arundel County, Maryland","30640","null","10555","null",
"1500000US240037065002","Block Group 2, Census Tract 7065, Anne Arundel County, Maryland","38075","null","10362","null",
"1500000US240037065003","Block Group 3, Census Tract 7065, Anne Arundel County, Maryland","37297","null","6838","null",
"1500000US240037065004","Block Group 4, Census Tract 7065, Anne Arundel County, Maryland","81293","null","16729","null",
"1500000US240037066001","Block Group 1, Census Tract 7066, Anne Arundel County, Maryland","71758","null","13513","null",
"1500000US240037066002","Block Group 2, Census Tract 7066, Anne Arundel County, Maryland","54807","null","8737","null",
"1500000US240037066003","Block Group 3, Census Tract 7066, Anne Arundel County, Maryland","53939","null","7306","null",
"1500000US240037066004","Block Group 4, Census Tract 7066, Anne Arundel County, Maryland","54596","null","8848","null",
"1500000US240037066005","Block Group 5, Census Tract 7066, Anne Arundel County, Maryland","11420","null","3471","null",
"1500000US240037067001","Block Group 1, Census Tract 7067, Anne Arundel County, Maryland","13584","null","1013","null",
"1500000US240037070011","Block Group 1, Census Tract 7070.01, Anne Arundel County, Maryland","47921","null","12397","null",
"1500000US240037070012","Block Group 2, Census Tract 7070.01, Anne Arundel County, Maryland","43103","null","6824","null",
"1500000US240037070013","Block Group 3, Census Tract 7070.01, Anne Arundel County, Maryland","34240","null","6750","null",
"1500000US240037070021","Block Group 1, Census Tract 7070.02, Anne Arundel County, Maryland","42718","null","7066","null",
"1500000US240037070022","Block Group 2, Census Tract 7070.02, Anne Arundel County, Maryland","44869","null","9710","null",
"1500000US240037070023","Block Group 3, Census Tract 7070.02, Anne Arundel County, Maryland","42510","null","4461","null",
"1500000US240037080011","Block Group 1, Census Tract 7080.01, Anne Arundel County, Maryland","54758","null","6073","null",
"1500000US240037080012","Block Group 2, Census Tract 7080.01, Anne Arundel County, Maryland","50345","null","8990","null",
"1500000US240037080041","Block Group 1, Census Tract 7080.04, Anne Arundel County, Maryland","30743","null","8140","null",
"1500000US240037080042","Block Group 2, Census Tract 7080.04, Anne Arundel County, Maryland","45786","null","10679","null",
"1500000US240037080043","Block Group 3, Census Tract 7080.04, Anne Arundel County, Maryland","22063","null","5054","null",
"1500000US240037301001","Block Group 1, Census Tract 7301, Anne Arundel County, Maryland","48383","null","9741","null",
"1500000US240037301002","Block Group 2, Census Tract 7301, Anne Arundel County, Maryland","36669","null","5589","null",
"1500000US240037301003","Block Group 3, Census Tract 7301, Anne Arundel County, Maryland","50955","null","7521","null",
"1500000US240037302031","Block Group 1, Census Tract 7302.03, Anne Arundel County, Maryland","30091","null","7480","null",
"1500000US240037302032","Block Group 2, Census Tract 7302.03, Anne Arundel County, Maryland","31311","null","12467","null",
"1500000US240037302033","Block Group 3, Census Tract 7302.03, Anne Arundel County, Maryland","21979","null","3420","null",
"1500000US240037302034","Block Group 4, Census Tract 7302.03, Anne Arundel County, Maryland","32729","null","12132","null",
"1500000US240037302041","Block Group 1, Census Tract 7302.04, Anne Arundel County, Maryland","30668","null","4397","null",
"1500000US240037302042","Block Group 2, Census Tract 7302.04, Anne Arundel County, Maryland","22833","null","4241","null",
"1500000US240037302043","Block Group 3, Census Tract 7302.04, Anne Arundel County, Maryland","23105","null","7749","null",
"1500000US240037303001","Block Group 1, Census Tract 7303, Anne Arundel County, Maryland","32810","null","6102","null",
"1500000US240037303002","Block Group 2, Census Tract 7303, Anne Arundel County, Maryland","34281","null","4210","null",
"1500000US240037304011","Block Group 1, Census Tract 7304.01, Anne Arundel County, Maryland","35165","null","4292","null",
"1500000US240037304012","Block Group 2, Census Tract 7304.01, Anne Arundel County, Maryland","27842","null","4581","null",
"1500000US240037304021","Block Group 1, Census Tract 7304.02, Anne Arundel County, Maryland","31602","null","7353","null",
"1500000US240037304022","Block Group 2, Census Tract 7304.02, Anne Arundel County, Maryland","26231","null","3975","null",
"1500000US240037304023","Block Group 3, Census Tract 7304.02, Anne Arundel County, Maryland","47904","null","25290","null",
"1500000US240037305021","Block Group 1, Census Tract 7305.02, Anne Arundel County, Maryland","33166","null","10052","null",
"1500000US240037305022","Block Group 2, Census Tract 7305.02, Anne Arundel County, Maryland","27749","null","6311","null",
"1500000US240037305023","Block Group 3, Census Tract 7305.02, Anne Arundel County, Maryland","45800","null","7144","null",
"1500000US240037305041","Block Group 1, Census Tract 7305.04, Anne Arundel County, Maryland","41534","null","7281","null",
"1500000US240037305042","Block Group 2, Census Tract 7305.04, Anne Arundel County, Maryland","32108","null","4697","null",
"1500000US240037305043","Block Group 3, Census Tract 7305.04, Anne Arundel County, Maryland","45076","null","5675","null",
"1500000US240037305051","Block Group 1, Census Tract 7305.05, Anne Arundel County, Maryland","25248","null","3409","null",
"1500000US240037305052","Block Group 2, Census Tract 7305.05, Anne Arundel County, Maryland","27595","null","6374","null",
"1500000US240037305061","Block Group 1, Census Tract 7305.06, Anne Arundel County, Maryland","43158","null","7998","null",
"1500000US240037305062","Block Group 2, Census Tract 7305.06, Anne Arundel County, Maryland","29763","null","6673","null",
"1500000US240037305063","Block Group 3, Census Tract 7305.06, Anne Arundel County, Maryland","21028","null","3933","null",
"1500000US240037306011","Block Group 1, Census Tract 7306.01, Anne Arundel County, Maryland","64188","null","9541","null",
"1500000US240037306012","Block Group 2, Census Tract 7306.01, Anne Arundel County, Maryland","68798","null","12497","null",
"1500000US240037306013","Block Group 3, Census Tract 7306.01, Anne Arundel County, Maryland","78992","null","20894","null",
"1500000US240037306014","Block Group 4, Census Tract 7306.01, Anne Arundel County, Maryland","65771","null","10646","null",
"1500000US240037306031","Block Group 1, Census Tract 7306.03, Anne Arundel County, Maryland","39548","null","5846","null",
"1500000US240037306032","Block Group 2, Census Tract 7306.03, Anne Arundel County, Maryland","54982","null","8740","null",
"1500000US240037306041","Block Group 1, Census Tract 7306.04, Anne Arundel County, Maryland","90256","null","19982","null",
"1500000US240037306042","Block Group 2, Census Tract 7306.04, Anne Arundel County, Maryland","45814","null","4522","null",
"1500000US240037306043","Block Group 3, Census Tract 7306.04, Anne Arundel County, Maryland","50418","null","7584","null",
"1500000US240037307001","Block Group 1, Census Tract 7307, Anne Arundel County, Maryland","70355","null","14435","null",
"1500000US240037307002","Block Group 2, Census Tract 7307, Anne Arundel County, Maryland","57923","null","11821","null",
"1500000US240037307003","Block Group 3, Census Tract 7307, Anne Arundel County, Maryland","49013","null","15250","null",
"1500000US240037307004","Block Group 4, Census Tract 7307, Anne Arundel County, Maryland","56466","null","17413","null",
"1500000US240037307005","Block Group 5, Census Tract 7307, Anne Arundel County, Maryland","38997","null","8875","null",
"1500000US240037308001","Block Group 1, Census Tract 7308, Anne Arundel County, Maryland","88615","null","13176","null",
"1500000US240037309011","Block Group 1, Census Tract 7309.01, Anne Arundel County, Maryland","109707","null","23125","null",
"1500000US240037309012","Block Group 2, Census Tract 7309.01, Anne Arundel County, Maryland","62981","null","9590","null",
"1500000US240037309013","Block Group 3, Census Tract 7309.01, Anne Arundel County, Maryland","45391","null","9681","null",
"1500000US240037309021","Block Group 1, Census Tract 7309.02, Anne Arundel County, Maryland","90839","null","17436","null",
"1500000US240037309022","Block Group 2, Census Tract 7309.02, Anne Arundel County, Maryland","87173","null","21830","null",
"1500000US240037310021","Block Group 1, Census Tract 7310.02, Anne Arundel County, Maryland","40952","null","5183","null",
"1500000US240037310022","Block Group 2, Census Tract 7310.02, Anne Arundel County, Maryland","57794","null","12238","null",
"1500000US240037310031","Block Group 1, Census Tract 7310.03, Anne Arundel County, Maryland","37135","null","7219","null",
"1500000US240037310032","Block Group 2, Census Tract 7310.03, Anne Arundel County, Maryland","41597","null","4728","null",
"1500000US240037310033","Block Group 3, Census Tract 7310.03, Anne Arundel County, Maryland","51055","null","12514","null",
"1500000US240037310041","Block Group 1, Census Tract 7310.04, Anne Arundel County, Maryland","35647","null","4493","null",
"1500000US240037310042","Block Group 2, Census Tract 7310.04, Anne Arundel County, Maryland","48958","null","4591","null",
"1500000US240037311021","Block Group 1, Census Tract 7311.02, Anne Arundel County, Maryland","47646","null","17251","null",
"1500000US240037311022","Block Group 2, Census Tract 7311.02, Anne Arundel County, Maryland","67242","null","15055","null",
"1500000US240037311023","Block Group 3, Census Tract 7311.02, Anne Arundel County, Maryland","49498","null","6901","null",
"1500000US240037311024","Block Group 4, Census Tract 7311.02, Anne Arundel County, Maryland","51007","null","8850","null",
"1500000US240037311031","Block Group 1, Census Tract 7311.03, Anne Arundel County, Maryland","45965","null","6188","null",
"1500000US240037311032","Block Group 2, Census Tract 7311.03, Anne Arundel County, Maryland","41146","null","4424","null",
"1500000US240037311033","Block Group 3, Census Tract 7311.03, Anne Arundel County, Maryland","40611","null","5327","null",
"1500000US240037311041","Block Group 1, Census Tract 7311.04, Anne Arundel County, Maryland","45782","null","4668","null",
"1500000US240037311042","Block Group 2, Census Tract 7311.04, Anne Arundel County, Maryland","47535","null","9038","null",
"1500000US240037311051","Block Group 1, Census Tract 7311.05, Anne Arundel County, Maryland","45162","null","5354","null",
"1500000US240037311052","Block Group 2, Census Tract 7311.05, Anne Arundel County, Maryland","44685","null","8321","null",
"1500000US240037312011","Block Group 1, Census Tract 7312.01, Anne Arundel County, Maryland","56355","null","16901","null",
"1500000US240037312012","Block Group 2, Census Tract 7312.01, Anne Arundel County, Maryland","56447","null","9617","null",
"1500000US240037312013","Block Group 3, Census Tract 7312.01, Anne Arundel County, Maryland","54297","null","13492","null",
"1500000US240037312014","Block Group 4, Census Tract 7312.01, Anne Arundel County, Maryland","48931","null","9591","null",
"1500000US240037312021","Block Group 1, Census Tract 7312.02, Anne Arundel County, Maryland","47997","null","7776","null",
"1500000US240037312022","Block Group 2, Census Tract 7312.02, Anne Arundel County, Maryland","42063","null","9575","null",
"1500000US240037312023","Block Group 3, Census Tract 7312.02, Anne Arundel County, Maryland","43721","null","16300","null",
"1500000US240037312024","Block Group 4, Census Tract 7312.02, Anne Arundel County, Maryland","50115","null","11383","null",
"1500000US240037312025","Block Group 5, Census Tract 7312.02, Anne Arundel County, Maryland","44408","null","7242","null",
"1500000US240037312031","Block Group 1, Census Tract 7312.03, Anne Arundel County, Maryland","49702","null","17432","null",
"1500000US240037312032","Block Group 2, Census Tract 7312.03, Anne Arundel County, Maryland","34598","null","4620","null",
"1500000US240037312033","Block Group 3, Census Tract 7312.03, Anne Arundel County, Maryland","69360","null","14723","null",
"1500000US240037312034","Block Group 4, Census Tract 7312.03, Anne Arundel County, Maryland","39935","null","8833","null",
"1500000US240037312035","Block Group 5, Census Tract 7312.03, Anne Arundel County, Maryland","59854","null","11375","null",
"1500000US240037312041","Block Group 1, Census Tract 7312.04, Anne Arundel County, Maryland","44211","null","8052","null",
"1500000US240037312042","Block Group 2, Census Tract 7312.04, Anne Arundel County, Maryland","46863","null","8034","null",
"1500000US240037312043","Block Group 3, Census Tract 7312.04, Anne Arundel County, Maryland","36406","null","10626","null",
"1500000US240037312044","Block Group 4, Census Tract 7312.04, Anne Arundel County, Maryland","41776","null","11997","null",
"1500000US240037313031","Block Group 1, Census Tract 7313.03, Anne Arundel County, Maryland","31886","null","5934","null",
"1500000US240037313032","Block Group 2, Census Tract 7313.03, Anne Arundel County, Maryland","49905","null","5390","null",
"1500000US240037313033","Block Group 3, Census Tract 7313.03, Anne Arundel County, Maryland","45345","null","7465","null",
"1500000US240037313034","Block Group 4, Census Tract 7313.03, Anne Arundel County, Maryland","63831","null","19234","null",
"1500000US240037313061","Block Group 1, Census Tract 7313.06, Anne Arundel County, Maryland","40460","null","12996","null",
"1500000US240037313062","Block Group 2, Census Tract 7313.06, Anne Arundel County, Maryland","34207","null","6054","null",
"1500000US240037313063","Block Group 3, Census Tract 7313.06, Anne Arundel County, Maryland","54357","null","8874","null",
"1500000US240037313064","Block Group 4, Census Tract 7313.06, Anne Arundel County, Maryland","32156","null","5713","null",
"1500000US240037313065","Block Group 5, Census Tract 7313.06, Anne Arundel County, Maryland","62223","null","9511","null",
"1500000US240037313071","Block Group 1, Census Tract 7313.07, Anne Arundel County, Maryland","35788","null","6192","null",
"1500000US240037313072","Block Group 2, Census Tract 7313.07, Anne Arundel County, Maryland","29804","null","6227","null",
"1500000US240037313073","Block Group 3, Census Tract 7313.07, Anne Arundel County, Maryland","41090","null","7678","null",
"1500000US240037313081","Block Group 1, Census Tract 7313.08, Anne Arundel County, Maryland","39107","null","6065","null",
"1500000US240037313082","Block Group 2, Census Tract 7313.08, Anne Arundel County, Maryland","35414","null","5457","null",
"1500000US240037313091","Block Group 1, Census Tract 7313.09, Anne Arundel County, Maryland","32757","null","6018","null",
"1500000US240037313092","Block Group 2, Census Tract 7313.09, Anne Arundel County, Maryland","41264","null","8914","null",
"1500000US240037313093","Block Group 3, Census Tract 7313.09, Anne Arundel County, Maryland","28221","null","7291","null",
"1500000US240037313101","Block Group 1, Census Tract 7313.10, Anne Arundel County, Maryland","32787","null","4759","null",
"1500000US240037313102","Block Group 2, Census Tract 7313.10, Anne Arundel County, Maryland","36494","null","7279","null",
"1500000US240037313103","Block Group 3, Census Tract 7313.10, Anne Arundel County, Maryland","31271","null","5127","null",
"1500000US240037313111","Block Group 1, Census Tract 7313.11, Anne Arundel County, Maryland","35536","null","4909","null",
"1500000US240037313112","Block Group 2, Census Tract 7313.11, Anne Arundel County, Maryland","35121","null","5147","null",
"1500000US240037313113","Block Group 3, Census Tract 7313.11, Anne Arundel County, Maryland","31854","null","4457","null",
"1500000US240037401021","Block Group 1, Census Tract 7401.02, Anne Arundel County, Maryland","50606","null","14233","null",
"1500000US240037401022","Block Group 2, Census Tract 7401.02, Anne Arundel County, Maryland","53723","null","4875","null",
"1500000US240037401023","Block Group 3, Census Tract 7401.02, Anne Arundel County, Maryland","52546","null","16804","null",
"1500000US240037401031","Block Group 1, Census Tract 7401.03, Anne Arundel County, Maryland","50648","null","7468","null",
"1500000US240037401032","Block Group 2, Census Tract 7401.03, Anne Arundel County, Maryland","42206","null","7282","null",
"1500000US240037401033","Block Group 3, Census Tract 7401.03, Anne Arundel County, Maryland","36246","null","5930","null",
"1500000US240037401034","Block Group 4, Census Tract 7401.03, Anne Arundel County, Maryland","48327","null","6994","null",
"1500000US240037401041","Block Group 1, Census Tract 7401.04, Anne Arundel County, Maryland","44417","null","6941","null",
"1500000US240037401042","Block Group 2, Census Tract 7401.04, Anne Arundel County, Maryland","38672","null","5832","null",
"1500000US240037401043","Block Group 3, Census Tract 7401.04, Anne Arundel County, Maryland","40600","null","8771","null",
