"B01002_001E","B01002_001M","B01002_002E","B01002_002M","B01002_003E","B01002_003M","GEO_ID","NAME"
"38.0","15.7","37.3","10.0","55.1","19.7","1500000US240054113082","Block Group 2, Census Tract 4113.08, Baltimore County, Maryland"
"37.3","4.8","35.6","2.6","42.2","6.8","1500000US240054113083","Block Group 3, Census Tract 4113.08, Baltimore County, Maryland"
"42.2","4.3","42.0","10.9","42.4","4.4","1500000US240054113091","Block Group 1, Census Tract 4113.09, Baltimore County, Maryland"
"49.3","2.7","49.5","3.4","49.1","3.2","1500000US240054113092","Block Group 2, Census Tract 4113.09, Baltimore County, Maryland"
"39.5","5.3","36.8","8.3","41.5","3.4","1500000US240054113093","Block Group 3, Census Tract 4113.09, Baltimore County, Maryland"
"42.2","6.5","37.9","11.0","45.1","9.5","1500000US240054114041","Block Group 1, Census Tract 4114.04, Baltimore County, Maryland"
"46.9","9.7","50.5","9.2","45.1","20.8","1500000US240054114042","Block Group 2, Census Tract 4114.04, Baltimore County, Maryland"
"45.6","6.6","40.5","5.9","48.2","6.1","1500000US240054114061","Block Group 1, Census Tract 4114.06, Baltimore County, Maryland"
"53.1","4.3","52.6","4.1","53.7","6.2","1500000US240054114062","Block Group 2, Census Tract 4114.06, Baltimore County, Maryland"
"41.0","7.8","40.0","9.2","42.3","11.5","1500000US240054114063","Block Group 3, Census Tract 4114.06, Baltimore County, Maryland"
"36.4","9.0","31.9","5.6","42.5","36.7","1500000US240054114071","Block Group 1, Census Tract 4114.07, Baltimore County, Maryland"
"82.8","2.0","81.9","3.9","83.3","1.7","1500000US240054114072","Block Group 2, Census Tract 4114.07, Baltimore County, Maryland"
"31.4","9.3","26.9","8.6","39.8","11.1","1500000US240054114073","Block Group 3, Census Tract 4114.07, Baltimore County, Maryland"
"26.8","3.8","22.8","10.4","27.6","5.0","1500000US240054114074","Block Group 4, Census Tract 4114.07, Baltimore County, Maryland"
"29.7","5.4","29.2","33.5","30.1","4.1","1500000US240054114075","Block Group 5, Census Tract 4114.07, Baltimore County, Maryland"
"35.8","4.7","37.2","7.0","35.4","4.3","1500000US240054114081","Block Group 1, Census Tract 4114.08, Baltimore County, Maryland"
"35.1","4.4","31.3","9.0","35.8","8.5","1500000US240054114082","Block Group 2, Census Tract 4114.08, Baltimore County, Maryland"
"34.6","7.5","40.2","15.4","33.9","2.8","1500000US240054114083","Block Group 3, Census Tract 4114.08, Baltimore County, Maryland"
"45.4","7.0","38.0","11.0","51.0","7.9","1500000US240054114091","Block Group 1, Census Tract 4114.09, Baltimore County, Maryland"
"40.3","6.9","34.0","8.3","48.3","7.0","1500000US240054114092","Block Group 2, Census Tract 4114.09, Baltimore County, Maryland"
"32.9","3.0","34.5","5.0","32.7","3.7","1500000US240054114093","Block Group 3, Census Tract 4114.09, Baltimore County, Maryland"
"50.9","5.5","52.3","6.7","50.4","8.0","1500000US240054114101","Block Group 1, Census Tract 4114.10, Baltimore County, Maryland"
"38.4","6.0","33.4","5.2","48.5","12.5","1500000US240054114102","Block Group 2, Census Tract 4114.10, Baltimore County, Maryland"
"36.6","6.2","31.3","6.5","46.0","12.5","1500000US240054114103","Block Group 3, Census Tract 4114.10, Baltimore County, Maryland"
"34.8","5.1","42.6","21.4","30.0","3.4","1500000US240054201001","Block Group 1, Census Tract 4201, Baltimore County, Maryland"
"39.8","7.5","49.4","2.2","35.2","20.5","1500000US240054201002","Block Group 2, Census Tract 4201, Baltimore County, Maryland"
"54.4","12.6","54.3","12.2","55.7","19.3","1500000US240054201003","Block Group 3, Census Tract 4201, Baltimore County, Maryland"
"36.6","5.3","34.4","9.8","36.7","8.7","1500000US240054202001","Block Group 1, Census Tract 4202, Baltimore County, Maryland"
"42.8","5.9","34.9","9.9","50.3","15.5","1500000US240054202002","Block Group 2, Census Tract 4202, Baltimore County, Maryland"
"33.7","4.9","31.6","1.8","37.3","6.8","1500000US240054203011","Block Group 1, Census Tract 4203.01, Baltimore County, Maryland"
"31.8","8.5","30.3","7.1","38.7","17.6","1500000US240054203021","Block Group 1, Census Tract 4203.02, Baltimore County, Maryland"
"32.5","5.1","36.3","9.8","30.2","4.8","1500000US240054203022","Block Group 2, Census Tract 4203.02, Baltimore County, Maryland"
"40.4","7.9","40.8","14.3","40.1","11.4","1500000US240054203031","Block Group 1, Census Tract 4203.03, Baltimore County, Maryland"
"24.9","7.6","24.6","7.7","28.6","13.0","1500000US240054204011","Block Group 1, Census Tract 4204.01, Baltimore County, Maryland"
"29.8","5.8","30.0","11.8","29.8","7.3","1500000US240054204012","Block Group 2, Census Tract 4204.01, Baltimore County, Maryland"
"30.8","13.8","20.7","2.8","44.9","17.2","1500000US240054204013","Block Group 3, Census Tract 4204.01, Baltimore County, Maryland"
"34.2","4.2","25.5","9.9","37.2","9.4","1500000US240054204014","Block Group 4, Census Tract 4204.01, Baltimore County, Maryland"
"45.7","5.5","41.8","4.8","51.0","4.1","1500000US240054204021","Block Group 1, Census Tract 4204.02, Baltimore County, Maryland"
"38.0","10.4","38.3","12.0","37.7","13.4","1500000US240054204022","Block Group 2, Census Tract 4204.02, Baltimore County, Maryland"
"47.3","7.9","48.8","8.9","41.9","11.8","1500000US240054205001","Block Group 1, Census Tract 4205, Baltimore County, Maryland"
"31.3","5.5","31.6","6.2","31.0","9.4","1500000US240054205002","Block Group 2, Census Tract 4205, Baltimore County, Maryland"
"34.1","3.9","35.2","5.3","33.2","8.4","1500000US240054206001","Block Group 1, Census Tract 4206, Baltimore County, Maryland"
"44.9","6.2","40.8","16.6","48.5","8.7","1500000US240054206002","Block Group 2, Census Tract 4206, Baltimore County, Maryland"
"53.8","12.7","47.1","7.1","66.0","8.2","1500000US240054206003","Block Group 3, Census Tract 4206, Baltimore County, Maryland"
"37.2","5.5","32.3","4.1","39.0","2.1","1500000US240054207011","Block Group 1, Census Tract 4207.01, Baltimore County, Maryland"
"39.3","3.7","39.3","7.1","39.3","3.8","1500000US240054207021","Block Group 1, Census Tract 4207.02, Baltimore County, Maryland"
"43.2","20.9","36.3","22.0","54.5","19.4","1500000US240054208001","Block Group 1, Census Tract 4208, Baltimore County, Maryland"
"50.4","9.2","49.1","6.6","57.8","7.7","1500000US240054208002","Block Group 2, Census Tract 4208, Baltimore County, Maryland"
"35.8","7.7","35.5","11.8","36.0","8.6","1500000US240054208003","Block Group 3, Census Tract 4208, Baltimore County, Maryland"
"36.1","4.8","38.6","6.4","31.3","8.0","1500000US240054209001","Block Group 1, Census Tract 4209, Baltimore County, Maryland"
"45.0","7.2","46.4","11.0","42.2","8.2","1500000US240054209002","Block Group 2, Census Tract 4209, Baltimore County, Maryland"
"48.3","15.0","50.1","9.4","42.2","23.2","1500000US240054209003","Block Group 3, Census Tract 4209, Baltimore County, Maryland"
"41.3","7.3","46.0","9.6","38.5","5.8","1500000US240054210001","Block Group 1, Census Tract 4210, Baltimore County, Maryland"
"48.3","8.5","53.3","10.0","44.6","10.2","1500000US240054211011","Block Group 1, Census Tract 4211.01, Baltimore County, Maryland"
"36.8","13.9","39.2","11.6","30.0","12.7","1500000US240054211012","Block Group 2, Census Tract 4211.01, Baltimore County, Maryland"
"41.1","7.6","39.2","7.9","41.6","8.3","1500000US240054211021","Block Group 1, Census Tract 4211.02, Baltimore County, Maryland"
"45.5","9.2","42.6","14.7","46.9","8.8","1500000US240054211022","Block Group 2, Census Tract 4211.02, Baltimore County, Maryland"
"42.5","9.9","37.6","5.4","44.6","6.6","1500000US240054212001","Block Group 1, Census Tract 4212, Baltimore County, Maryland"
"44.3","10.3","35.9","27.9","44.7","5.8","1500000US240054212002","Block Group 2, Census Tract 4212, Baltimore County, Maryland"
"41.8","20.2","39.7","10.5","49.5","28.5","1500000US240054213001","Block Group 1, Census Tract 4213, Baltimore County, Maryland"
"34.5","16.9","37.3","22.3","30.0","19.3","1500000US240054213002","Block Group 2, Census Tract 4213, Baltimore County, Maryland"
"45.0","10.0","48.7","18.2","43.8","8.1","1500000US240054213003","Block Group 3, Census Tract 4213, Baltimore County, Maryland"
"25.4","2.7","28.3","4.1","21.8","2.1","1500000US240054301011","Block Group 1, Census Tract 4301.01, Baltimore County, Maryland"
"39.5","3.1","39.4","5.5","39.5","7.4","1500000US240054301012","Block Group 2, Census Tract 4301.01, Baltimore County, Maryland"
"37.7","10.1","37.7","10.2","37.7","17.2","1500000US240054301041","Block Group 1, Census Tract 4301.04, Baltimore County, Maryland"
"38.3","3.9","37.4","3.3","42.4","13.5","1500000US240054301042","Block Group 2, Census Tract 4301.04, Baltimore County, Maryland"
"42.7","11.5","50.9","13.3","35.9","8.6","1500000US240054302001","Block Group 1, Census Tract 4302, Baltimore County, Maryland"
"32.3","6.6","29.2","7.9","39.0","13.9","1500000US240054302002","Block Group 2, Census Tract 4302, Baltimore County, Maryland"
"48.5","22.1","39.8","22.4","55.0","20.5","1500000US240054302003","Block Group 3, Census Tract 4302, Baltimore County, Maryland"
"29.1","4.8","24.8","6.5","32.9","5.3","1500000US240054303001","Block Group 1, Census Tract 4303, Baltimore County, Maryland"
"31.7","3.9","31.0","4.9","32.7","8.5","1500000US240054303002","Block Group 2, Census Tract 4303, Baltimore County, Maryland"
"43.7","24.9","33.8","31.4","51.2","25.7","1500000US240054303003","Block Group 3, Census Tract 4303, Baltimore County, Maryland"
"26.0","6.8","18.1","15.8","26.6","4.7","1500000US240054303004","Block Group 4, Census Tract 4303, Baltimore County, Maryland"
"46.2","10.0","44.5","15.0","46.5","16.0","1500000US240054304001","Block Group 1, Census Tract 4304, Baltimore County, Maryland"
"37.0","7.6","35.7","9.6","39.1","8.4","1500000US240054304002","Block Group 2, Census Tract 4304, Baltimore County, Maryland"
"38.3","7.3","33.0","9.9","40.6","6.9","1500000US240054304003","Block Group 3, Census Tract 4304, Baltimore County, Maryland"
"40.0","4.7","43.7","8.0","39.3","5.2","1500000US240054306001","Block Group 1, Census Tract 4306, Baltimore County, Maryland"
"49.8","5.3","50.7","4.9","49.2","8.0","1500000US240054306002","Block Group 2, Census Tract 4306, Baltimore County, Maryland"
"46.5","4.7","48.3","3.5","44.7","9.9","1500000US240054307001","Block Group 1, Census Tract 4307, Baltimore County, Maryland"
"35.4","3.1","34.8","2.8","37.3","4.9","1500000US240054307002","Block Group 2, Census Tract 4307, Baltimore County, Maryland"
"35.4","5.9","36.1","6.8","35.1","7.8","1500000US240054307003","Block Group 3, Census Tract 4307, Baltimore County, Maryland"
"41.3","11.9","45.8","16.7","40.4","10.8","1500000US240054308001","Block Group 1, Census Tract 4308, Baltimore County, Maryland"
"33.9","4.0","24.8","6.1","35.4","2.3","1500000US240054308002","Block Group 2, Census Tract 4308, Baltimore County, Maryland"
"37.1","9.5","34.1","14.1","38.8","8.2","1500000US240054308003","Block Group 3, Census Tract 4308, Baltimore County, Maryland"
"32.4","4.9","31.8","11.0","33.3","8.8","1500000US240054309001","Block Group 1, Census Tract 4309, Baltimore County, Maryland"
"30.0","9.1","31.2","5.7","29.5","28.1","1500000US240054309002","Block Group 2, Census Tract 4309, Baltimore County, Maryland"
"37.0","8.9","36.9","8.4","37.2","18.4","1500000US240054309003","Block Group 3, Census Tract 4309, Baltimore County, Maryland"
"45.1","2.2","45.3","8.8","44.9","2.1","1500000US240054401001","Block Group 1, Census Tract 4401, Baltimore County, Maryland"
"33.4","1.8","33.2","2.4","33.9","6.5","1500000US240054401002","Block Group 2, Census Tract 4401, Baltimore County, Maryland"
"47.1","15.8","44.7","25.0","47.3","13.5","1500000US240054401003","Block Group 3, Census Tract 4401, Baltimore County, Maryland"
"43.3","8.0","37.4","17.0","47.5","8.0","1500000US240054401004","Block Group 4, Census Tract 4401, Baltimore County, Maryland"
"34.3","8.0","33.5","10.2","37.4","11.0","1500000US240054402001","Block Group 1, Census Tract 4402, Baltimore County, Maryland"
"48.7","8.3","43.1","6.4","55.1","8.3","1500000US240054402002","Block Group 2, Census Tract 4402, Baltimore County, Maryland"
"35.1","5.3","31.7","5.7","39.6","5.0","1500000US240054403001","Block Group 1, Census Tract 4403, Baltimore County, Maryland"
"42.8","9.6","44.4","13.2","42.4","20.4","1500000US240054404001","Block Group 1, Census Tract 4404, Baltimore County, Maryland"
"50.0","15.7","50.6","16.3","46.4","24.0","1500000US240054404002","Block Group 2, Census Tract 4404, Baltimore County, Maryland"
"49.0","6.9","55.3","7.9","46.5","4.0","1500000US240054404003","Block Group 3, Census Tract 4404, Baltimore County, Maryland"
"34.4","4.7","21.9","15.9","41.3","9.9","1500000US240054404004","Block Group 4, Census Tract 4404, Baltimore County, Maryland"
"37.8","4.7","36.0","2.3","42.6","5.0","1500000US240054405001","Block Group 1, Census Tract 4405, Baltimore County, Maryland"
"53.4","3.0","52.3","8.6","53.6","2.9","1500000US240054405002","Block Group 2, Census Tract 4405, Baltimore County, Maryland"
"46.1","4.1","48.1","4.2","42.8","6.7","1500000US240054406001","Block Group 1, Census Tract 4406, Baltimore County, Maryland"
"39.8","13.2","39.7","7.0","42.8","26.3","1500000US240054407011","Block Group 1, Census Tract 4407.01, Baltimore County, Maryland"
"30.8","3.2","31.7","6.6","27.9","5.0","1500000US240054407012","Block Group 2, Census Tract 4407.01, Baltimore County, Maryland"
"39.2","7.2","36.5","9.3","39.8","10.0","1500000US240054407013","Block Group 3, Census Tract 4407.01, Baltimore County, Maryland"
"37.3","3.6","40.8","3.6","36.1","13.3","1500000US240054407021","Block Group 1, Census Tract 4407.02, Baltimore County, Maryland"
"41.9","7.4","33.9","6.8","47.5","7.6","1500000US240054407022","Block Group 2, Census Tract 4407.02, Baltimore County, Maryland"
"36.9","5.0","31.6","4.9","41.3","6.7","1500000US240054408001","Block Group 1, Census Tract 4408, Baltimore County, Maryland"
"37.4","3.9","45.0","8.3","33.2","4.1","1500000US240054409001","Block Group 1, Census Tract 4409, Baltimore County, Maryland"
"36.7","6.0","32.9","10.6","37.5","7.0","1500000US240054409002","Block Group 2, Census Tract 4409, Baltimore County, Maryland"
"31.0","3.7","32.0","7.8","29.8","2.4","1500000US240054410001","Block Group 1, Census Tract 4410, Baltimore County, Maryland"
"23.8","8.2","18.0","7.3","30.5","5.9","1500000US240054410002","Block Group 2, Census Tract 4410, Baltimore County, Maryland"
"44.1","9.6","45.4","12.3","43.3","11.3","1500000US240054411011","Block Group 1, Census Tract 4411.01, Baltimore County, Maryland"
"50.6","6.3","47.8","6.7","52.0","4.4","1500000US240054411012","Block Group 2, Census Tract 4411.01, Baltimore County, Maryland"
"46.3","24.6","44.5","25.1","52.1","29.9","1500000US240054411021","Block Group 1, Census Tract 4411.02, Baltimore County, Maryland"
"44.7","14.7","40.1","13.6","48.7","17.0","1500000US240054411022","Block Group 2, Census Tract 4411.02, Baltimore County, Maryland"
"46.4","17.0","54.2","24.1","44.4","14.1","1500000US240054411023","Block Group 3, Census Tract 4411.02, Baltimore County, Maryland"
"43.3","11.0","36.5","13.4","44.7","8.8","1500000US240054411024","Block Group 4, Census Tract 4411.02, Baltimore County, Maryland"
"34.8","2.6","36.3","9.2","31.9","4.9","1500000US240054501001","Block Group 1, Census Tract 4501, Baltimore County, Maryland"
"53.0","6.2","51.9","8.6","53.3","5.7","1500000US240054501002","Block Group 2, Census Tract 4501, Baltimore County, Maryland"
"55.7","15.2","49.0","9.6","65.2","14.3","1500000US240054501003","Block Group 3, Census Tract 4501, Baltimore County, Maryland"
"46.2","18.3","46.5","12.7","46.0","32.4","1500000US240054502001","Block Group 1, Census Tract 4502, Baltimore County, Maryland"
"54.3","11.7","45.3","29.7","54.8","9.9","1500000US240054502002","Block Group 2, Census Tract 4502, Baltimore County, Maryland"
"36.7","9.7","42.6","6.4","33.2","8.4","1500000US240054502003","Block Group 3, Census Tract 4502, Baltimore County, Maryland"
"49.0","4.9","45.6","7.9","49.9","9.7","1500000US240054503001","Block Group 1, Census Tract 4503, Baltimore County, Maryland"
"44.3","22.4","49.0","13.3","37.2","24.5","1500000US240054503002","Block Group 2, Census Tract 4503, Baltimore County, Maryland"
"58.8","5.5","53.9","8.2","61.9","4.4","1500000US240054504001","Block Group 1, Census Tract 4504, Baltimore County, Maryland"
"39.5","2.4","38.8","2.1","40.3","5.4","1500000US240054504002","Block Group 2, Census Tract 4504, Baltimore County, Maryland"
"46.2","4.5","45.8","7.2","46.3","7.0","1500000US240054505011","Block Group 1, Census Tract 4505.01, Baltimore County, Maryland"
"42.7","8.2","42.7","15.0","42.5","8.8","1500000US240054505012","Block Group 2, Census Tract 4505.01, Baltimore County, Maryland"
"50.6","16.6","44.5","20.2","53.1","12.6","1500000US240054505013","Block Group 3, Census Tract 4505.01, Baltimore County, Maryland"
"43.0","17.8","44.3","19.9","39.7","21.7","1500000US240054505031","Block Group 1, Census Tract 4505.03, Baltimore County, Maryland"
"28.6","6.0","31.5","11.1","28.1","7.5","1500000US240054505032","Block Group 2, Census Tract 4505.03, Baltimore County, Maryland"
"26.2","1.9","26.3","1.5","26.1","4.0","1500000US240054505033","Block Group 3, Census Tract 4505.03, Baltimore County, Maryland"
"32.9","24.7","32.0","13.4","41.9","20.3","1500000US240054505041","Block Group 1, Census Tract 4505.04, Baltimore County, Maryland"
"28.3","7.2","18.7","6.4","36.7","13.5","1500000US240054505042","Block Group 2, Census Tract 4505.04, Baltimore County, Maryland"
"33.9","7.7","29.1","15.7","34.6","9.4","1500000US240054505043","Block Group 3, Census Tract 4505.04, Baltimore County, Maryland"
"71.3","5.2","69.6","8.0","71.6","5.3","1500000US240054508001","Block Group 1, Census Tract 4508, Baltimore County, Maryland"
"29.1","3.6","28.0","5.7","30.3","3.7","1500000US240054508002","Block Group 2, Census Tract 4508, Baltimore County, Maryland"
"54.1","14.8","56.5","17.3","47.9","17.8","1500000US240054508003","Block Group 3, Census Tract 4508, Baltimore County, Maryland"
"53.4","8.6","53.4","13.1","53.4","8.0","1500000US240054509001","Block Group 1, Census Tract 4509, Baltimore County, Maryland"
"47.0","8.8","41.7","7.7","52.8","7.0","1500000US240054509002","Block Group 2, Census Tract 4509, Baltimore County, Maryland"
"52.2","3.7","45.8","10.6","57.9","6.7","1500000US240054510001","Block Group 1, Census Tract 4510, Baltimore County, Maryland"
"56.1","2.6","56.8","2.8","55.4","3.8","1500000US240054510002","Block Group 2, Census Tract 4510, Baltimore County, Maryland"
"36.9","4.1","35.0","6.4","37.3","3.0","1500000US240054511001","Block Group 1, Census Tract 4511, Baltimore County, Maryland"
"52.8","6.0","54.8","4.2","50.2","6.9","1500000US240054512001","Block Group 1, Census Tract 4512, Baltimore County, Maryland"
"45.5","6.5","44.1","7.8","47.7","5.0","1500000US240054512002","Block Group 2, Census Tract 4512, Baltimore County, Maryland"
"39.2","4.9","28.3","8.7","40.6","2.5","1500000US240054513001","Block Group 1, Census Tract 4513, Baltimore County, Maryland"
"50.9","14.1","52.1","35.3","50.9","14.7","1500000US240054513002","Block Group 2, Census Tract 4513, Baltimore County, Maryland"
"30.0","2.8","30.9","3.2","28.7","4.2","1500000US240054514011","Block Group 1, Census Tract 4514.01, Baltimore County, Maryland"
"28.3","6.3","21.8","9.9","30.3","7.6","1500000US240054514012","Block Group 2, Census Tract 4514.01, Baltimore County, Maryland"
"35.8","7.3","35.7","11.7","37.0","8.8","1500000US240054514021","Block Group 1, Census Tract 4514.02, Baltimore County, Maryland"
"29.0","5.0","32.7","2.1","28.1","2.5","1500000US240054514022","Block Group 2, Census Tract 4514.02, Baltimore County, Maryland"
"32.3","10.3","32.6","13.3","32.3","10.6","1500000US240054514023","Block Group 3, Census Tract 4514.02, Baltimore County, Maryland"
"40.2","5.8","39.4","10.1","40.8","11.0","1500000US240054515001","Block Group 1, Census Tract 4515, Baltimore County, Maryland"
"29.2","14.4","26.6","15.7","36.9","13.2","1500000US240054515002","Block Group 2, Census Tract 4515, Baltimore County, Maryland"
"33.4","13.1","33.7","16.8","29.3","15.1","1500000US240054515003","Block Group 3, Census Tract 4515, Baltimore County, Maryland"
"60.7","10.5","53.8","19.8","61.5","6.1","1500000US240054516001","Block Group 1, Census Tract 4516, Baltimore County, Maryland"
"43.1","5.7","42.3","7.4","43.9","9.8","1500000US240054516002","Block Group 2, Census Tract 4516, Baltimore County, Maryland"
"38.5","2.6","38.1","3.2","39.1","3.7","1500000US240054517011","Block Group 1, Census Tract 4517.01, Baltimore County, Maryland"
"51.4","8.0","48.4","8.5","53.3","8.7","1500000US240054517012","Block Group 2, Census Tract 4517.01, Baltimore County, Maryland"
"50.5","5.8","50.1","7.7","50.9","8.8","1500000US240054517021","Block Group 1, Census Tract 4517.02, Baltimore County, Maryland"
"50.5","6.9","50.4","6.3","50.5","12.2","1500000US240054517022","Block Group 2, Census Tract 4517.02, Baltimore County, Maryland"
"48.4","11.9","44.4","11.2","50.0","17.6","1500000US240054518011","Block Group 1, Census Tract 4518.01, Baltimore County, Maryland"
"33.5","8.9","32.0","10.2","34.7","10.9","1500000US240054518012","Block Group 2, Census Tract 4518.01, Baltimore County, Maryland"
"48.1","8.4","48.2","10.0","48.0","11.3","1500000US240054518013","Block Group 3, Census Tract 4518.01, Baltimore County, Maryland"
"28.8","8.9","22.0","14.3","29.7","14.2","1500000US240054518014","Block Group 4, Census Tract 4518.01, Baltimore County, Maryland"
"50.5","5.3","48.6","6.5","50.9","5.8","1500000US240054518021","Block Group 1, Census Tract 4518.02, Baltimore County, Maryland"
"56.6","2.8","55.8","2.5","57.2","3.7","1500000US240054518022","Block Group 2, Census Tract 4518.02, Baltimore County, Maryland"
"45.5","22.3","43.5","19.7","52.0","19.1","1500000US240054518023","Block Group 3, Census Tract 4518.02, Baltimore County, Maryland"
"37.2","5.8","32.8","11.8","37.6","5.8","1500000US240054518031","Block Group 1, Census Tract 4518.03, Baltimore County, Maryland"
"39.4","5.7","36.3","7.8","40.7","6.0","1500000US240054518032","Block Group 2, Census Tract 4518.03, Baltimore County, Maryland"
"33.9","14.8","31.5","8.2","43.1","9.7","1500000US240054519001","Block Group 1, Census Tract 4519, Baltimore County, Maryland"
"41.8","6.1","45.6","11.8","37.4","11.3","1500000US240054519002","Block Group 2, Census Tract 4519, Baltimore County, Maryland"
"55.0","7.7","50.4","10.7","59.2","8.7","1500000US240054519003","Block Group 3, Census Tract 4519, Baltimore County, Maryland"
"50.2","9.8","51.0","11.4","48.8","17.5","1500000US240054520001","Block Group 1, Census Tract 4520, Baltimore County, Maryland"
"48.1","2.0","45.8","5.7","48.7","6.6","1500000US240054520002","Block Group 2, Census Tract 4520, Baltimore County, Maryland"
"42.7","8.5","45.3","7.4","42.3","17.2","1500000US240054521001","Block Group 1, Census Tract 4521, Baltimore County, Maryland"
"53.4","8.3","48.5","11.3","58.3","10.5","1500000US240054521002","Block Group 2, Census Tract 4521, Baltimore County, Maryland"
"51.1","9.2","47.6","25.3","52.3","10.7","1500000US240054521003","Block Group 3, Census Tract 4521, Baltimore County, Maryland"
"37.4","7.1","35.5","8.8","41.0","6.6","1500000US240054523001","Block Group 1, Census Tract 4523, Baltimore County, Maryland"
"36.0","5.3","35.4","5.4","44.5","22.0","1500000US240054523002","Block Group 2, Census Tract 4523, Baltimore County, Maryland"
"37.1","6.1","36.1","13.8","37.6","19.0","1500000US240054524001","Block Group 1, Census Tract 4524, Baltimore County, Maryland"
"49.3","4.3","49.5","4.0","48.2","5.8","1500000US240054524002","Block Group 2, Census Tract 4524, Baltimore County, Maryland"
"49.3","8.7","45.8","11.5","55.2","7.8","1500000US240054525001","Block Group 1, Census Tract 4525, Baltimore County, Maryland"
"40.9","8.5","50.3","5.3","35.6","12.0","1500000US240054525002","Block Group 2, Census Tract 4525, Baltimore County, Maryland"
"42.1","18.7","42.4","11.5","35.3","18.8","1500000US240054525003","Block Group 3, Census Tract 4525, Baltimore County, Maryland"
"47.7","4.5","48.0","5.4","47.5","5.3","1500000US240054901001","Block Group 1, Census Tract 4901, Baltimore County, Maryland"
"47.7","12.0","47.8","8.0","46.9","18.8","1500000US240054901002","Block Group 2, Census Tract 4901, Baltimore County, Maryland"
"57.7","5.3","56.8","6.6","58.2","5.8","1500000US240054901003","Block Group 3, Census Tract 4901, Baltimore County, Maryland"
"48.0","7.6","48.1","15.5","46.7","11.5","1500000US240054902001","Block Group 1, Census Tract 4902, Baltimore County, Maryland"
"39.7","4.6","36.6","13.9","40.3","8.2","1500000US240054902002","Block Group 2, Census Tract 4902, Baltimore County, Maryland"
"39.9","7.1","37.6","5.2","45.2","9.8","1500000US240054902003","Block Group 3, Census Tract 4902, Baltimore County, Maryland"
"31.7","4.1","34.7","17.2","26.9","8.2","1500000US240054903011","Block Group 1, Census Tract 4903.01, Baltimore County, Maryland"
"22.6","0.7","24.2","5.5","22.4","0.6","1500000US240054903012","Block Group 2, Census Tract 4903.01, Baltimore County, Maryland"
"36.2","5.7","32.5","2.7","50.8","12.5","1500000US240054903013","Block Group 3, Census Tract 4903.01, Baltimore County, Maryland"
"43.7","4.6","45.2","3.2","37.9","4.6","1500000US240054903021","Block Group 1, Census Tract 4903.02, Baltimore County, Maryland"
"21.5","0.4","21.8","0.8","21.4","0.4","1500000US240054903022","Block Group 2, Census Tract 4903.02, Baltimore County, Maryland"
"52.8","3.5","48.0","6.8","54.1","1.7","1500000US240054904001","Block Group 1, Census Tract 4904, Baltimore County, Maryland"
"49.0","4.7","42.4","10.4","56.7","4.0","1500000US240054904002","Block Group 2, Census Tract 4904, Baltimore County, Maryland"
"48.8","6.5","49.8","7.2","48.3","11.9","1500000US240054905001","Block Group 1, Census Tract 4905, Baltimore County, Maryland"
"48.3","11.8","50.2","12.7","47.8","12.1","1500000US240054905002","Block Group 2, Census Tract 4905, Baltimore County, Maryland"
"54.6","5.0","49.6","12.5","56.6","6.1","1500000US240054905003","Block Group 3, Census Tract 4905, Baltimore County, Maryland"
"36.8","3.7","33.0","4.0","40.7","6.2","1500000US240054906011","Block Group 1, Census Tract 4906.01, Baltimore County, Maryland"
"33.0","4.1","29.8","5.6","35.5","4.3","1500000US240054906012","Block Group 2, Census Tract 4906.01, Baltimore County, Maryland"
"34.7","1.8","34.2","2.6","35.0","2.3","1500000US240054906021","Block Group 1, Census Tract 4906.02, Baltimore County, Maryland"
"33.1","1.5","32.6","3.2","33.7","3.0","1500000US240054906022","Block Group 2, Census Tract 4906.02, Baltimore County, Maryland"
"37.4","3.0","33.9","4.9","39.5","3.4","1500000US240054906031","Block Group 1, Census Tract 4906.03, Baltimore County, Maryland"
"50.3","4.0","50.1","12.2","50.5","3.6","1500000US240054906032","Block Group 2, Census Tract 4906.03, Baltimore County, Maryland"
"20.2","0.3","20.8","0.4","19.9","0.4","1500000US240054906051","Block Group 1, Census Tract 4906.05, Baltimore County, Maryland"
"19.2","0.3","19.3","0.4","19.2","0.2","1500000US240054906052","Block Group 2, Census Tract 4906.05, Baltimore County, Maryland"
"67.5","6.2","61.1","4.8","72.6","7.5","1500000US240054907011","Block Group 1, Census Tract 4907.01, Baltimore County, Maryland"
"37.8","4.5","34.2","8.3","40.4","5.6","1500000US240054907031","Block Group 1, Census Tract 4907.03, Baltimore County, Maryland"
"47.4","9.6","43.3","12.5","56.1","6.3","1500000US240054907032","Block Group 2, Census Tract 4907.03, Baltimore County, Maryland"
"40.9","6.9","40.1","15.4","43.2","10.8","1500000US240054908001","Block Group 1, Census Tract 4908, Baltimore County, Maryland"
"35.8","9.1","24.3","15.3","41.7","5.6","1500000US240054908002","Block Group 2, Census Tract 4908, Baltimore County, Maryland"
"30.0","17.9","29.5","9.5","38.1","26.5","1500000US240054909001","Block Group 1, Census Tract 4909, Baltimore County, Maryland"
"46.9","16.3","46.0","20.6","58.9","25.6","1500000US240054909002","Block Group 2, Census Tract 4909, Baltimore County, Maryland"
"31.5","14.6","48.8","41.8","24.7","5.7","1500000US240054909003","Block Group 3, Census Tract 4909, Baltimore County, Maryland"
