"B23025_001E","B23025_001M","B23025_002E","B23025_002M","B23025_003E","B23025_003M","B23025_004E","B23025_004M","B23025_005E","B23025_005M","B23025_006E","B23025_006M","B23025_007E","B23025_007M","GEO_ID","NAME"
"1713","474","1135","343","1135","343","1078","328","57","44","0","12","578","228","1500000US240054015072","Block Group 2, Census Tract 4015.07, Baltimore County, Maryland"
"574","240","432","186","432","186","410","176","22","36","0","12","142","120","1500000US240054015073","Block Group 3, Census Tract 4015.07, Baltimore County, Maryland"
"1200","395","774","217","774","217","702","202","72","70","0","12","426","259","1500000US240054015074","Block Group 4, Census Tract 4015.07, Baltimore County, Maryland"
"1829","204","1304","179","1304","179","1200","182","104","69","0","12","525","142","1500000US240054022011","Block Group 1, Census Tract 4022.01, Baltimore County, Maryland"
"1504","353","665","230","665","230","654","229","11","17","0","12","839","273","1500000US240054022012","Block Group 2, Census Tract 4022.01, Baltimore County, Maryland"
"1312","130","958","127","958","127","929","126","29","28","0","12","354","77","1500000US240054022021","Block Group 1, Census Tract 4022.02, Baltimore County, Maryland"
"1726","256","1233","199","1233","199","1197","193","36","33","0","12","493","158","1500000US240054023021","Block Group 1, Census Tract 4023.02, Baltimore County, Maryland"
"2581","315","1851","280","1851","280","1703","279","148","64","0","12","730","137","1500000US240054023022","Block Group 2, Census Tract 4023.02, Baltimore County, Maryland"
"804","262","620","192","620","192","569","198","51","62","0","12","184","132","1500000US240054023031","Block Group 1, Census Tract 4023.03, Baltimore County, Maryland"
"1164","402","800","381","800","381","779","385","21","33","0","12","364","171","1500000US240054023032","Block Group 2, Census Tract 4023.03, Baltimore County, Maryland"
"1404","457","1195","471","1195","471","1092","459","103","147","0","12","209","106","1500000US240054023033","Block Group 3, Census Tract 4023.03, Baltimore County, Maryland"
"1199","370","874","308","874","308","767","276","107","116","0","12","325","153","1500000US240054023034","Block Group 4, Census Tract 4023.03, Baltimore County, Maryland"
"1283","304","721","222","721","222","650","205","71","95","0","12","562","161","1500000US240054023035","Block Group 5, Census Tract 4023.03, Baltimore County, Maryland"
"1398","341","878","241","878","241","752","214","126","102","0","12","520","247","1500000US240054023041","Block Group 1, Census Tract 4023.04, Baltimore County, Maryland"
"798","214","481","179","481","179","448","172","33","36","0","12","317","108","1500000US240054023042","Block Group 2, Census Tract 4023.04, Baltimore County, Maryland"
"967","210","616","183","616","183","557","167","59","46","0","12","351","128","1500000US240054023043","Block Group 3, Census Tract 4023.04, Baltimore County, Maryland"
"797","175","587","164","587","164","530","132","57","43","0","12","210","62","1500000US240054023051","Block Group 1, Census Tract 4023.05, Baltimore County, Maryland"
"782","148","585","122","585","122","498","111","87","52","0","12","197","77","1500000US240054023052","Block Group 2, Census Tract 4023.05, Baltimore County, Maryland"
"2089","257","1473","214","1473","214","1328","206","145","68","0","12","616","123","1500000US240054023061","Block Group 1, Census Tract 4023.06, Baltimore County, Maryland"
"807","209","630","195","630","195","584","198","46","40","0","12","177","71","1500000US240054023062","Block Group 2, Census Tract 4023.06, Baltimore County, Maryland"
"1132","380","891","342","891","342","773","341","118","148","0","12","241","147","1500000US240054023071","Block Group 1, Census Tract 4023.07, Baltimore County, Maryland"
"2083","491","1411","396","1411","396","1407","396","4","14","0","12","672","206","1500000US240054023072","Block Group 2, Census Tract 4023.07, Baltimore County, Maryland"
"1979","650","1295","454","1295","454","1262","453","33","36","0","12","684","311","1500000US240054023073","Block Group 3, Census Tract 4023.07, Baltimore County, Maryland"
"903","183","497","95","497","95","451","91","46","30","0","12","406","134","1500000US240054024031","Block Group 1, Census Tract 4024.03, Baltimore County, Maryland"
"938","133","539","115","539","115","459","109","80","46","0","12","399","90","1500000US240054024032","Block Group 2, Census Tract 4024.03, Baltimore County, Maryland"
"1319","337","869","286","869","286","807","289","62","51","0","12","450","141","1500000US240054024041","Block Group 1, Census Tract 4024.04, Baltimore County, Maryland"
"1525","370","992","259","992","259","918","228","74","89","0","12","533","289","1500000US240054024042","Block Group 2, Census Tract 4024.04, Baltimore County, Maryland"
"1521","432","760","232","760","232","760","232","0","12","0","12","761","295","1500000US240054024043","Block Group 3, Census Tract 4024.04, Baltimore County, Maryland"
"749","277","555","217","555","217","523","208","32","30","0","12","194","87","1500000US240054024051","Block Group 1, Census Tract 4024.05, Baltimore County, Maryland"
"2068","335","1385","295","1385","295","1256","253","129","82","0","12","683","159","1500000US240054024052","Block Group 2, Census Tract 4024.05, Baltimore County, Maryland"
"737","255","632","250","632","250","574","239","58","58","0","12","105","107","1500000US240054024061","Block Group 1, Census Tract 4024.06, Baltimore County, Maryland"
"1374","299","1110","281","1110","281","1110","281","0","12","0","12","264","138","1500000US240054024062","Block Group 2, Census Tract 4024.06, Baltimore County, Maryland"
"2589","385","1987","378","1987","378","1807","336","180","109","0","12","602","174","1500000US240054024063","Block Group 3, Census Tract 4024.06, Baltimore County, Maryland"
"657","122","499","98","499","98","478","99","21","23","0","12","158","78","1500000US240054024071","Block Group 1, Census Tract 4024.07, Baltimore County, Maryland"
"503","97","303","67","303","67","276","64","27","24","0","12","200","74","1500000US240054024072","Block Group 2, Census Tract 4024.07, Baltimore County, Maryland"
"1342","268","830","218","820","218","759","213","61","58","10","21","512","161","1500000US240054025031","Block Group 1, Census Tract 4025.03, Baltimore County, Maryland"
"1497","326","939","223","939","223","927","219","12","17","0","12","558","157","1500000US240054025032","Block Group 2, Census Tract 4025.03, Baltimore County, Maryland"
"1114","293","772","255","772","255","708","251","64","46","0","12","342","137","1500000US240054025033","Block Group 3, Census Tract 4025.03, Baltimore County, Maryland"
"1861","281","1180","255","1180","255","1121","229","59","46","0","12","681","160","1500000US240054025041","Block Group 1, Census Tract 4025.04, Baltimore County, Maryland"
"1576","264","1044","235","1044","235","1020","234","24","25","0","12","532","134","1500000US240054025042","Block Group 2, Census Tract 4025.04, Baltimore County, Maryland"
"702","223","532","231","532","231","496","203","36","39","0","12","170","74","1500000US240054025051","Block Group 1, Census Tract 4025.05, Baltimore County, Maryland"
"1985","298","1323","233","1323","233","1206","214","117","89","0","12","662","152","1500000US240054025052","Block Group 2, Census Tract 4025.05, Baltimore County, Maryland"
"1839","268","1180","217","1180","217","1051","207","129","72","0","12","659","145","1500000US240054025061","Block Group 1, Census Tract 4025.06, Baltimore County, Maryland"
"1675","309","1300","300","1300","300","1219","298","81","48","0","12","375","110","1500000US240054025062","Block Group 2, Census Tract 4025.06, Baltimore County, Maryland"
"2515","428","1944","373","1921","375","1844","363","77","70","23","30","571","213","1500000US240054025091","Block Group 1, Census Tract 4025.09, Baltimore County, Maryland"
"3069","596","2280","501","2263","504","2100","499","163","115","17","27","789","261","1500000US240054025092","Block Group 2, Census Tract 4025.09, Baltimore County, Maryland"
"1835","363","1330","316","1330","316","1226","293","104","74","0","12","505","195","1500000US240054025093","Block Group 3, Census Tract 4025.09, Baltimore County, Maryland"
"743","153","367","101","367","101","337","94","30","26","0","12","376","104","1500000US240054026021","Block Group 1, Census Tract 4026.02, Baltimore County, Maryland"
"1052","183","798","162","798","162","706","138","92","48","0","12","254","80","1500000US240054026022","Block Group 2, Census Tract 4026.02, Baltimore County, Maryland"
"2425","539","1900","475","1900","475","1700","404","200","152","0","12","525","204","1500000US240054026031","Block Group 1, Census Tract 4026.03, Baltimore County, Maryland"
"1992","964","1800","965","1800","965","1746","965","54","64","0","12","192","96","1500000US240054026032","Block Group 2, Census Tract 4026.03, Baltimore County, Maryland"
"1413","492","799","383","799","383","757","355","42","50","0","12","614","208","1500000US240054026033","Block Group 3, Census Tract 4026.03, Baltimore County, Maryland"
"1830","353","1112","329","1097","325","1080","323","17","25","15","24","718","247","1500000US240054026041","Block Group 1, Census Tract 4026.04, Baltimore County, Maryland"
"2599","454","1741","352","1741","352","1524","350","217","119","0","12","858","205","1500000US240054026042","Block Group 2, Census Tract 4026.04, Baltimore County, Maryland"
"744","345","335","171","335","171","302","173","33","29","0","12","409","297","1500000US240054026043","Block Group 3, Census Tract 4026.04, Baltimore County, Maryland"
"964","180","493","160","493","160","446","116","47","56","0","12","471","86","1500000US240054031001","Block Group 1, Census Tract 4031, Baltimore County, Maryland"
"1112","133","625","118","625","118","577","114","48","37","0","12","487","89","1500000US240054031002","Block Group 2, Census Tract 4031, Baltimore County, Maryland"
"2144","264","1340","282","1340","282","1179","235","161","112","0","12","804","163","1500000US240054032011","Block Group 1, Census Tract 4032.01, Baltimore County, Maryland"
"605","135","363","117","363","117","344","113","19","23","0","12","242","84","1500000US240054032012","Block Group 2, Census Tract 4032.01, Baltimore County, Maryland"
"1750","169","1036","150","1036","150","975","145","61","35","0","12","714","118","1500000US240054032021","Block Group 1, Census Tract 4032.02, Baltimore County, Maryland"
"631","110","454","102","454","102","429","99","25","19","0","12","177","49","1500000US240054033001","Block Group 1, Census Tract 4033, Baltimore County, Maryland"
"1294","157","916","122","910","122","869","117","41","31","6","10","378","84","1500000US240054033002","Block Group 2, Census Tract 4033, Baltimore County, Maryland"
"1940","277","1138","220","1138","220","1075","215","63","46","0","12","802","206","1500000US240054034011","Block Group 1, Census Tract 4034.01, Baltimore County, Maryland"
"1153","175","544","130","544","130","535","131","9","16","0","12","609","139","1500000US240054034012","Block Group 2, Census Tract 4034.01, Baltimore County, Maryland"
"1517","253","733","197","733","197","697","190","36","41","0","12","784","160","1500000US240054034021","Block Group 1, Census Tract 4034.02, Baltimore County, Maryland"
"976","280","580","231","580","231","524","227","56","45","0","12","396","161","1500000US240054034022","Block Group 2, Census Tract 4034.02, Baltimore County, Maryland"
"757","359","583","373","583","373","548","385","35","40","0","12","174","89","1500000US240054034023","Block Group 3, Census Tract 4034.02, Baltimore County, Maryland"
"1119","238","770","185","770","185","649","181","121","66","0","12","349","119","1500000US240054034024","Block Group 4, Census Tract 4034.02, Baltimore County, Maryland"
"1266","144","863","130","863","130","844","125","19","21","0","12","403","126","1500000US240054035001","Block Group 1, Census Tract 4035, Baltimore County, Maryland"
"1666","180","1109","159","1109","159","1077","156","32","27","0","12","557","105","1500000US240054035002","Block Group 2, Census Tract 4035, Baltimore County, Maryland"
"798","130","497","83","497","83","478","81","19","31","0","12","301","88","1500000US240054035003","Block Group 3, Census Tract 4035, Baltimore County, Maryland"
"693","137","532","129","532","129","515","129","17","18","0","12","161","73","1500000US240054036011","Block Group 1, Census Tract 4036.01, Baltimore County, Maryland"
"941","135","707","157","707","157","697","157","10","15","0","12","234","76","1500000US240054036012","Block Group 2, Census Tract 4036.01, Baltimore County, Maryland"
"2218","241","1468","207","1468","207","1447","205","21","23","0","12","750","145","1500000US240054036013","Block Group 3, Census Tract 4036.01, Baltimore County, Maryland"
"2174","349","1938","354","1938","354","1833","344","105","82","0","12","236","117","1500000US240054036021","Block Group 1, Census Tract 4036.02, Baltimore County, Maryland"
"2252","273","1622","292","1622","292","1498","278","124","99","0","12","630","182","1500000US240054036022","Block Group 2, Census Tract 4036.02, Baltimore County, Maryland"
"1890","321","1054","263","997","253","886","259","111","74","57","88","836","223","1500000US240054037011","Block Group 1, Census Tract 4037.01, Baltimore County, Maryland"
"652","143","363","99","363","99","363","99","0","12","0","12","289","157","1500000US240054037012","Block Group 2, Census Tract 4037.01, Baltimore County, Maryland"
"1127","374","806","292","806","292","793","290","13","21","0","12","321","140","1500000US240054037013","Block Group 3, Census Tract 4037.01, Baltimore County, Maryland"
"1039","251","714","285","714","285","656","270","58","66","0","12","325","182","1500000US240054037014","Block Group 4, Census Tract 4037.01, Baltimore County, Maryland"
"1723","324","1201","297","1201","297","1145","293","56","63","0","12","522","155","1500000US240054037015","Block Group 5, Census Tract 4037.01, Baltimore County, Maryland"
"1919","521","900","298","900","298","894","296","6","11","0","12","1019","326","1500000US240054037021","Block Group 1, Census Tract 4037.02, Baltimore County, Maryland"
"1954","458","1332","324","1332","324","1246","314","86","82","0","12","622","324","1500000US240054037022","Block Group 2, Census Tract 4037.02, Baltimore County, Maryland"
"1338","94","869","83","869","83","822","82","47","27","0","12","469","77","1500000US240054038011","Block Group 1, Census Tract 4038.01, Baltimore County, Maryland"
"1260","153","791","113","791","113","781","113","10","15","0","12","469","101","1500000US240054038021","Block Group 1, Census Tract 4038.02, Baltimore County, Maryland"
"1024","161","627","134","627","134","627","134","0","12","0","12","397","99","1500000US240054038022","Block Group 2, Census Tract 4038.02, Baltimore County, Maryland"
"1995","210","1158","209","1158","209","1143","205","15","18","0","12","837","124","1500000US240054038031","Block Group 1, Census Tract 4038.03, Baltimore County, Maryland"
"919","146","579","138","579","138","564","134","15","22","0","12","340","111","1500000US240054038032","Block Group 2, Census Tract 4038.03, Baltimore County, Maryland"
"1066","257","842","216","842","216","754","184","88","71","0","12","224","94","1500000US240054041011","Block Group 1, Census Tract 4041.01, Baltimore County, Maryland"
"2914","398","2274","345","2266","345","2211","326","55","65","8","13","640","222","1500000US240054041012","Block Group 2, Census Tract 4041.01, Baltimore County, Maryland"
"2426","395","1715","310","1715","310","1544","296","171","86","0","12","711","250","1500000US240054041021","Block Group 1, Census Tract 4041.02, Baltimore County, Maryland"
"2021","440","1352","380","1352","380","1296","377","56","46","0","12","669","225","1500000US240054041022","Block Group 2, Census Tract 4041.02, Baltimore County, Maryland"
"2492","523","2045","491","2045","491","1900","494","145","116","0","12","447","196","1500000US240054042011","Block Group 1, Census Tract 4042.01, Baltimore County, Maryland"
"1035","326","719","231","719","231","707","229","12","21","0","12","316","132","1500000US240054042012","Block Group 2, Census Tract 4042.01, Baltimore County, Maryland"
"1737","424","1286","346","1286","346","1217","320","69","77","0","12","451","161","1500000US240054042013","Block Group 3, Census Tract 4042.01, Baltimore County, Maryland"
"1874","371","1412","325","1412","325","1412","325","0","12","0","12","462","184","1500000US240054042021","Block Group 1, Census Tract 4042.02, Baltimore County, Maryland"
"1160","296","959","255","959","255","941","258","18","30","0","12","201","117","1500000US240054042022","Block Group 2, Census Tract 4042.02, Baltimore County, Maryland"
"2931","415","1621","310","1580","306","1436","267","144","140","41","47","1310","296","1500000US240054042023","Block Group 3, Census Tract 4042.02, Baltimore County, Maryland"
"1516","456","1117","377","1117","377","986","397","131","86","0","12","399","202","1500000US240054042024","Block Group 4, Census Tract 4042.02, Baltimore County, Maryland"
"953","251","762","223","749","222","702","209","47","45","13","23","191","107","1500000US240054044021","Block Group 1, Census Tract 4044.02, Baltimore County, Maryland"
"1792","253","1398","228","1398","228","1320","209","78","67","0","12","394","161","1500000US240054044022","Block Group 2, Census Tract 4044.02, Baltimore County, Maryland"
"2213","460","1743","459","1743","459","1697","434","46","70","0","12","470","136","1500000US240054044023","Block Group 3, Census Tract 4044.02, Baltimore County, Maryland"
"1213","257","807","206","807","206","697","172","110","104","0","12","406","115","1500000US240054044031","Block Group 1, Census Tract 4044.03, Baltimore County, Maryland"
"2749","320","2082","287","2082","287","1807","254","275","134","0","12","667","192","1500000US240054044032","Block Group 2, Census Tract 4044.03, Baltimore County, Maryland"
"1826","190","1066","168","1066","168","1036","167","30","24","0","12","760","145","1500000US240054044041","Block Group 1, Census Tract 4044.04, Baltimore County, Maryland"
"2015","267","1378","212","1378","212","1330","204","48","31","0","12","637","199","1500000US240054044042","Block Group 2, Census Tract 4044.04, Baltimore County, Maryland"
"1745","482","1196","302","1196","302","1154","290","42","50","0","12","549","286","1500000US240054045011","Block Group 1, Census Tract 4045.01, Baltimore County, Maryland"
"920","273","642","204","642","204","550","197","92","57","0","12","278","131","1500000US240054045012","Block Group 2, Census Tract 4045.01, Baltimore County, Maryland"
"659","257","465","207","465","207","446","201","19","31","0","12","194","97","1500000US240054045013","Block Group 3, Census Tract 4045.01, Baltimore County, Maryland"
"1974","324","1458","255","1458","255","1408","253","50","49","0","12","516","173","1500000US240054045014","Block Group 4, Census Tract 4045.01, Baltimore County, Maryland"
"1415","270","882","160","882","160","797","155","85","65","0","12","533","174","1500000US240054045021","Block Group 1, Census Tract 4045.02, Baltimore County, Maryland"
"553","134","338","100","338","100","289","85","49","40","0","12","215","74","1500000US240054045022","Block Group 2, Census Tract 4045.02, Baltimore County, Maryland"
"1349","387","891","344","891","344","856","341","35","31","0","12","458","142","1500000US240054045023","Block Group 3, Census Tract 4045.02, Baltimore County, Maryland"
"1604","236","1180","195","1180","195","1102","190","78","53","0","12","424","103","1500000US240054046001","Block Group 1, Census Tract 4046, Baltimore County, Maryland"
"724","163","481","145","481","145","435","141","46","61","0","12","243","64","1500000US240054046002","Block Group 2, Census Tract 4046, Baltimore County, Maryland"
"971","93","593","77","593","77","572","75","21","18","0","12","378","79","1500000US240054048001","Block Group 1, Census Tract 4048, Baltimore County, Maryland"
"813","87","579","112","579","112","562","108","17","16","0","12","234","84","1500000US240054048002","Block Group 2, Census Tract 4048, Baltimore County, Maryland"
"1804","179","1158","180","1158","180","1125","182","33","26","0","12","646","115","1500000US240054049001","Block Group 1, Census Tract 4049, Baltimore County, Maryland"
"1122","170","684","111","684","111","659","110","25","23","0","12","438","114","1500000US240054049002","Block Group 2, Census Tract 4049, Baltimore County, Maryland"
"758","147","523","123","523","123","523","123","0","12","0","12","235","73","1500000US240054049003","Block Group 3, Census Tract 4049, Baltimore County, Maryland"
"2196","215","1499","187","1499","187","1385","174","114","58","0","12","697","147","1500000US240054050001","Block Group 1, Census Tract 4050, Baltimore County, Maryland"
"1661","251","1182","236","1182","236","1105","207","77","52","0","12","479","115","1500000US240054050002","Block Group 2, Census Tract 4050, Baltimore County, Maryland"
"1257","242","773","188","773","188","773","188","0","12","0","12","484","152","1500000US240054060001","Block Group 1, Census Tract 4060, Baltimore County, Maryland"
"736","181","543","155","543","155","476","139","67","48","0","12","193","82","1500000US240054060002","Block Group 2, Census Tract 4060, Baltimore County, Maryland"
"1282","291","757","165","757","165","717","148","40","50","0","12","525","213","1500000US240054060003","Block Group 3, Census Tract 4060, Baltimore County, Maryland"
"1388","253","854","209","854","209","854","209","0","12","0","12","534","137","1500000US240054060004","Block Group 4, Census Tract 4060, Baltimore County, Maryland"
"1292","162","865","157","865","157","836","152","29","29","0","12","427","121","1500000US240054070011","Block Group 1, Census Tract 4070.01, Baltimore County, Maryland"
"1266","160","873","151","873","151","864","150","9","15","0","12","393","91","1500000US240054070012","Block Group 2, Census Tract 4070.01, Baltimore County, Maryland"
"1658","243","1167","193","1167","193","1093","172","74","59","0","12","491","117","1500000US240054070021","Block Group 1, Census Tract 4070.02, Baltimore County, Maryland"
"1827","235","1309","196","1309","196","1273","191","36","29","0","12","518","125","1500000US240054070022","Block Group 2, Census Tract 4070.02, Baltimore County, Maryland"
"1228","197","806","165","806","165","770","169","36","34","0","12","422","125","1500000US240054070023","Block Group 3, Census Tract 4070.02, Baltimore County, Maryland"
"947","212","770","173","770","173","770","173","0","12","0","12","177","94","1500000US240054081001","Block Group 1, Census Tract 4081, Baltimore County, Maryland"
"540","322","411","271","411","271","411","271","0","12","0","12","129","83","1500000US240054081002","Block Group 2, Census Tract 4081, Baltimore County, Maryland"
"1545","267","1092","200","1092","200","1043","195","49","36","0","12","453","164","1500000US240054081003","Block Group 3, Census Tract 4081, Baltimore County, Maryland"
"1678","260","927","235","927","235","877","227","50","46","0","12","751","141","1500000US240054081004","Block Group 4, Census Tract 4081, Baltimore County, Maryland"
"792","131","554","129","554","129","540","126","14","16","0","12","238","61","1500000US240054082001","Block Group 1, Census Tract 4082, Baltimore County, Maryland"
"800","130","552","118","552","118","547","117","5","7","0","12","248","77","1500000US240054082002","Block Group 2, Census Tract 4082, Baltimore County, Maryland"
"708","145","454","106","454","106","435","98","19","29","0","12","254","74","1500000US240054083021","Block Group 1, Census Tract 4083.02, Baltimore County, Maryland"
"1761","167","1141","130","1141","130","1073","134","68","40","0","12","620","145","1500000US240054083022","Block Group 2, Census Tract 4083.02, Baltimore County, Maryland"
"1733","179","1188","179","1188","179","1152","169","36","35","0","12","545","123","1500000US240054083031","Block Group 1, Census Tract 4083.03, Baltimore County, Maryland"
"963","143","733","120","733","120","713","121","20","23","0","12","230","86","1500000US240054083032","Block Group 2, Census Tract 4083.03, Baltimore County, Maryland"
"2850","254","1311","233","1311","233","1235","206","76","66","0","12","1539","242","1500000US240054083041","Block Group 1, Census Tract 4083.04, Baltimore County, Maryland"
"739","241","480","168","480","168","480","168","0","12","0","12","259","140","1500000US240054083042","Block Group 2, Census Tract 4083.04, Baltimore County, Maryland"
"812","213","528","147","528","147","502","138","26","36","0","12","284","164","1500000US240054083043","Block Group 3, Census Tract 4083.04, Baltimore County, Maryland"
"722","122","335","55","332","55","326","55","6","10","3","5","387","112","1500000US240054084001","Block Group 1, Census Tract 4084, Baltimore County, Maryland"
"2674","622","976","202","976","202","919","188","57","66","0","12","1698","562","1500000US240054085021","Block Group 1, Census Tract 4085.02, Baltimore County, Maryland"
"969","158","591","132","591","132","578","133","13","22","0","12","378","127","1500000US240054085022","Block Group 2, Census Tract 4085.02, Baltimore County, Maryland"
"1001","180","605","150","605","150","605","150","0","12","0","12","396","120","1500000US240054085023","Block Group 3, Census Tract 4085.02, Baltimore County, Maryland"
"1540","281","1215","264","1215","264","1136","252","79","47","0","12","325","96","1500000US240054085031","Block Group 1, Census Tract 4085.03, Baltimore County, Maryland"
"1190","251","997","234","997","234","916","208","81","66","0","12","193","82","1500000US240054085032","Block Group 2, Census Tract 4085.03, Baltimore County, Maryland"
"1654","222","1187","182","1187","182","1175","176","12","18","0","12","467","100","1500000US240054085051","Block Group 1, Census Tract 4085.05, Baltimore County, Maryland"
"1573","190","1214","186","1214","186","1063","161","151","124","0","12","359","100","1500000US240054085052","Block Group 2, Census Tract 4085.05, Baltimore County, Maryland"
"1830","349","1512","325","1512","325","1416","308","96","97","0","12","318","134","1500000US240054085061","Block Group 1, Census Tract 4085.06, Baltimore County, Maryland"
"1906","388","1512","328","1512","328","1475","322","37","52","0","12","394","173","1500000US240054085062","Block Group 2, Census Tract 4085.06, Baltimore County, Maryland"
"1705","379","1304","368","1285","365","1251","361","34","40","19","30","401","155","1500000US240054085071","Block Group 1, Census Tract 4085.07, Baltimore County, Maryland"
"1656","374","1417","335","1417","335","1384","343","33","38","0","12","239","116","1500000US240054085072","Block Group 2, Census Tract 4085.07, Baltimore County, Maryland"
"1761","408","1473","324","1473","324","1415","318","58","65","0","12","288","157","1500000US240054085073","Block Group 3, Census Tract 4085.07, Baltimore County, Maryland"
"1061","200","756","195","756","195","721","193","35","35","0","12","305","72","1500000US240054086011","Block Group 1, Census Tract 4086.01, Baltimore County, Maryland"
"748","132","471","105","471","105","463","105","8","14","0","12","277","87","1500000US240054086012","Block Group 2, Census Tract 4086.01, Baltimore County, Maryland"
"773","153","503","121","503","121","503","121","0","12","0","12","270","89","1500000US240054086013","Block Group 3, Census Tract 4086.01, Baltimore County, Maryland"
"743","154","438","100","438","100","428","97","10","15","0","12","305","130","1500000US240054086014","Block Group 4, Census Tract 4086.01, Baltimore County, Maryland"
"957","90","603","76","603","76","589","79","14","15","0","12","354","64","1500000US240054086021","Block Group 1, Census Tract 4086.02, Baltimore County, Maryland"
"757","79","499","65","494","65","457","62","37","27","5","8","258","54","1500000US240054086022","Block Group 2, Census Tract 4086.02, Baltimore County, Maryland"
"1215","119","874","138","874","138","816","138","58","42","0","12","341","75","1500000US240054087021","Block Group 1, Census Tract 4087.02, Baltimore County, Maryland"
"813","127","492","97","492","97","453","102","39","37","0","12","321","115","1500000US240054087022","Block Group 2, Census Tract 4087.02, Baltimore County, Maryland"
"950","281","552","199","552","199","552","199","0","12","0","12","398","156","1500000US240054087031","Block Group 1, Census Tract 4087.03, Baltimore County, Maryland"
"1640","321","1140","245","1140","245","1108","244","32","38","0","12","500","155","1500000US240054087032","Block Group 2, Census Tract 4087.03, Baltimore County, Maryland"
"760","185","623","173","623","173","585","161","38","42","0","12","137","81","1500000US240054087033","Block Group 3, Census Tract 4087.03, Baltimore County, Maryland"
"1606","298","1301","245","1301","245","1301","245","0","12","0","12","305","137","1500000US240054087034","Block Group 4, Census Tract 4087.03, Baltimore County, Maryland"
"1785","286","1350","235","1350","235","1284","223","66","54","0","12","435","145","1500000US240054087041","Block Group 1, Census Tract 4087.04, Baltimore County, Maryland"
"1825","295","1086","213","1086","213","1086","213","0","12","0","12","739","203","1500000US240054087042","Block Group 2, Census Tract 4087.04, Baltimore County, Maryland"
"840","237","633","167","633","167","573","150","60","59","0","12","207","115","1500000US240054087043","Block Group 3, Census Tract 4087.04, Baltimore County, Maryland"
"970","153","740","116","740","116","706","116","34","27","0","12","230","109","1500000US240054088001","Block Group 1, Census Tract 4088, Baltimore County, Maryland"
"955","146","624","116","624","116","589","108","35","33","0","12","331","92","1500000US240054088002","Block Group 2, Census Tract 4088, Baltimore County, Maryland"
"1196","145","733","110","733","110","706","113","27","28","0","12","463","113","1500000US240054089001","Block Group 1, Census Tract 4089, Baltimore County, Maryland"
"1080","166","769","137","769","137","739","133","30","29","0","12","311","113","1500000US240054089002","Block Group 2, Census Tract 4089, Baltimore County, Maryland"
"582","155","418","149","418","149","407","148","11","19","0","12","164","78","1500000US240054101001","Block Group 1, Census Tract 4101, Baltimore County, Maryland"
"584","134","429","117","429","117","401","122","28","23","0","12","155","82","1500000US240054101002","Block Group 2, Census Tract 4101, Baltimore County, Maryland"
"1464","259","895","197","895","197","874","203","21","32","0","12","569","138","1500000US240054101003","Block Group 3, Census Tract 4101, Baltimore County, Maryland"
"1504","226","954","176","954","176","940","180","14","24","0","12","550","136","1500000US240054101004","Block Group 4, Census Tract 4101, Baltimore County, Maryland"
"1372","190","953","186","953","186","935","184","18","19","0","12","419","108","1500000US240054102001","Block Group 1, Census Tract 4102, Baltimore County, Maryland"
"1415","197","874","155","874","155","865","156","9","14","0","12","541","115","1500000US240054102002","Block Group 2, Census Tract 4102, Baltimore County, Maryland"
"1129","171","756","134","756","134","728","136","28","26","0","12","373","83","1500000US240054102003","Block Group 3, Census Tract 4102, Baltimore County, Maryland"
"1980","128","1039","89","1039","89","1007","91","32","25","0","12","941","100","1500000US240054111011","Block Group 1, Census Tract 4111.01, Baltimore County, Maryland"
"755","155","417","110","417","110","378","96","39","41","0","12","338","105","1500000US240054111021","Block Group 1, Census Tract 4111.02, Baltimore County, Maryland"
"494","105","264","79","264","79","264","79","0","12","0","12","230","79","1500000US240054111022","Block Group 2, Census Tract 4111.02, Baltimore County, Maryland"
"1234","190","668","111","668","111","662","113","6","10","0","12","566","159","1500000US240054111023","Block Group 3, Census Tract 4111.02, Baltimore County, Maryland"
"947","164","563","105","563","105","563","105","0","12","0","12","384","98","1500000US240054112011","Block Group 1, Census Tract 4112.01, Baltimore County, Maryland"
"602","162","412","143","412","143","397","144","15","23","0","12","190","66","1500000US240054112012","Block Group 2, Census Tract 4112.01, Baltimore County, Maryland"
"526","119","312","101","312","101","291","99","21","23","0","12","214","67","1500000US240054112013","Block Group 3, Census Tract 4112.01, Baltimore County, Maryland"
"657","125","430","104","430","104","418","101","12","15","0","12","227","57","1500000US240054112014","Block Group 4, Census Tract 4112.01, Baltimore County, Maryland"
"1117","169","804","134","804","134","775","127","29","26","0","12","313","86","1500000US240054112021","Block Group 1, Census Tract 4112.02, Baltimore County, Maryland"
"1096","225","606","142","606","142","585","132","21","24","0","12","490","141","1500000US240054112022","Block Group 2, Census Tract 4112.02, Baltimore County, Maryland"
"811","221","527","173","527","173","489","153","38","45","0","12","284","125","1500000US240054112023","Block Group 3, Census Tract 4112.02, Baltimore County, Maryland"
"2759","217","1875","204","1865","206","1816","196","49","37","10","15","884","227","1500000US240054113021","Block Group 1, Census Tract 4113.02, Baltimore County, Maryland"
"1540","357","812","272","812","272","796","277","16","26","0","12","728","217","1500000US240054113031","Block Group 1, Census Tract 4113.03, Baltimore County, Maryland"
"1204","284","697","241","697","241","675","224","22","35","0","12","507","181","1500000US240054113032","Block Group 2, Census Tract 4113.03, Baltimore County, Maryland"
